time,temp,m/z,abundance
0.0,32.303,0.0,7.911063e-10
0.0,32.303,1.0,1.218405e-09
0.0,32.303,2.0,4.612966e-10
0.0,32.303,3.0,7.139076e-10
0.0,32.303,4.0,7.56288e-08
0.0,32.303,5.0,4.337293e-11
0.0,32.303,6.0,1.160294e-12
0.0,32.303,7.0,5.073e-13
0.0,32.303,8.0,4.275509e-13
0.0,32.303,9.0,2.637143e-13
0.0,32.303,10.0,2.460526e-13
0.0,32.303,11.0,1.903745e-13
0.0,32.303,12.0,3.160433e-13
0.0,32.303,13.0,4.850832e-13
0.0,32.303,14.0,2.356663e-11
0.0,32.303,15.0,1.546514e-12
0.0,32.303,16.0,7.90813e-11
0.0,32.303,17.0,2.065095e-10
0.0,32.303,18.0,8.403213e-10
0.0,32.303,19.0,7.371296e-12
0.0,32.303,20.0,2.836404e-12
0.0,32.303,21.0,3.581938e-13
0.0,32.303,22.0,3.187292e-13
0.0,32.303,23.0,4.323259e-13
0.0,32.303,24.0,1.979558e-13
0.0,32.303,25.0,3.13975e-13
0.0,32.303,26.0,4.07033e-13
0.0,32.303,27.0,4.330776e-12
0.0,32.303,28.0,3.887564e-10
0.0,32.303,29.0,3.003829e-12
0.0,32.303,30.0,1.664554e-12
0.0,32.303,31.0,6.349347e-12
0.0,32.303,32.0,5.505051e-10
0.0,32.303,33.0,9.210426e-13
0.0,32.303,34.0,2.586633e-12
0.0,32.303,35.0,1.084277e-12
0.0,32.303,36.0,1.04267e-12
0.0,32.303,37.0,2.812299e-13
0.0,32.303,38.0,3.900054e-13
0.0,32.303,39.0,1.565186e-13
0.0,32.303,40.0,5.224487e-12
0.0,32.303,41.0,1.330639e-13
0.0,32.303,42.0,1.229811e-13
0.0,32.303,43.0,1.83849e-13
0.0,32.303,44.0,1.589532e-12
0.0,32.303,45.0,1.380191e-13
0.0,32.303,46.0,1.258752e-13
0.0,32.303,47.0,1.620603e-13
0.0,32.303,48.0,2.074019e-13
0.0,32.303,49.0,1.360011e-13
0.0,32.303,50.0,1.711976e-13
0.0,32.303,51.0,1.288221e-13
0.0,32.303,52.0,1.384356e-13
0.0,32.303,53.0,1.177434e-13
0.0,32.303,54.0,1.057982e-13
0.0,32.303,55.0,1.802103e-13
0.0,32.303,56.0,1.26962e-13
0.0,32.303,57.0,1.472282e-13
0.0,32.303,58.0,1.546084e-13
0.0,32.303,59.0,1.591279e-13
0.0,32.303,60.0,1.051662e-13
0.0,32.303,61.0,1.136691e-13
0.0,32.303,62.0,1.55305e-13
0.0,32.303,63.0,1.013864e-13
0.0,32.303,64.0,2.469192e-13
0.0,32.303,65.0,1.151629e-13
0.0,32.303,66.0,1.308209e-13
0.0,32.303,67.0,1.136595e-13
0.0,32.303,68.0,1.249513e-13
0.0,32.303,69.0,1.432879e-13
0.0,32.303,70.0,1.25825e-13
0.0,32.303,71.0,1.320393e-13
0.0,32.303,72.0,1.424764e-13
0.0,32.303,73.0,1.339209e-13
0.0,32.303,74.0,1.718822e-13
0.0,32.303,75.0,1.203431e-13
0.0,32.303,76.0,1.652776e-13
0.0,32.303,77.0,1.367576e-13
0.0,32.303,78.0,1.363243e-13
0.0,32.303,79.0,1.386247e-13
0.0,32.303,80.0,1.370712e-13
0.0,32.303,81.0,1.412508e-13
0.0,32.303,82.0,1.412867e-13
0.0,32.303,83.0,1.305696e-13
0.0,32.303,84.0,1.08441e-13
0.0,32.303,85.0,1.34019e-13
0.0,32.303,86.0,1.708864e-13
0.0,32.303,87.0,1.200893e-13
0.0,32.303,88.0,1.31405e-13
0.0,32.303,89.0,1.576677e-13
0.0,32.303,90.0,1.544623e-13
0.0,32.303,91.0,9.48632e-14
0.0,32.303,92.0,1.517142e-13
0.0,32.303,93.0,1.548406e-13
0.0,32.303,94.0,1.654117e-13
0.0,32.303,95.0,1.1923e-13
0.0,32.303,96.0,1.3952e-13
0.0,32.303,97.0,1.439319e-13
0.0,32.303,98.0,1.241229e-13
0.0,32.303,99.0,1.087713e-13
5.21,32.318,0.0,7.977851e-10
