time,temp,m/z,abundance
0.0,32.336,0.0,4.527147e-10
0.0,32.336,1.0,6.6527e-10
0.0,32.336,2.0,2.30814e-10
0.0,32.336,3.0,3.549173e-10
0.0,32.336,4.0,5.488915e-08
0.0,32.336,5.0,2.03072e-11
0.0,32.336,6.0,9.998931e-13
0.0,32.336,7.0,4.203065e-13
0.0,32.336,8.0,4.846023e-13
0.0,32.336,9.0,2.881361e-13
0.0,32.336,10.0,2.573228e-13
0.0,32.336,11.0,2.471417e-13
0.0,32.336,12.0,5.168161e-13
0.0,32.336,13.0,4.642137e-13
0.0,32.336,14.0,4.41751e-11
0.0,32.336,15.0,1.076337e-12
0.0,32.336,16.0,5.379303e-11
0.0,32.336,17.0,5.671804e-11
0.0,32.336,18.0,2.294903e-10
0.0,32.336,19.0,1.101036e-12
0.0,32.336,20.0,7.001658e-13
0.0,32.336,21.0,1.614739e-13
0.0,32.336,22.0,1.950186e-13
0.0,32.336,23.0,2.464548e-13
0.0,32.336,24.0,1.71978e-13
0.0,32.336,25.0,2.072678e-13
0.0,32.336,26.0,6.393162e-13
0.0,32.336,27.0,4.506386e-12
0.0,32.336,28.0,6.171779e-10
0.0,32.336,29.0,4.088425e-12
0.0,32.336,30.0,1.70422e-12
0.0,32.336,31.0,3.017354e-12
0.0,32.336,32.0,3.55748e-10
0.0,32.336,33.0,5.330135e-13
0.0,32.336,34.0,1.894242e-12
0.0,32.336,35.0,3.973928e-12
0.0,32.336,36.0,5.374844e-12
0.0,32.336,37.0,1.271284e-12
0.0,32.336,38.0,1.783934e-12
0.0,32.336,39.0,2.465744e-13
0.0,32.336,40.0,6.973346e-12
0.0,32.336,41.0,1.600663e-13
0.0,32.336,42.0,1.758512e-13
0.0,32.336,43.0,1.790086e-13
0.0,32.336,44.0,1.097068e-12
0.0,32.336,45.0,1.275509e-13
0.0,32.336,46.0,1.636164e-13
0.0,32.336,47.0,1.615983e-13
0.0,32.336,48.0,2.101834e-13
0.0,32.336,49.0,1.269333e-13
0.0,32.336,50.0,1.502348e-13
0.0,32.336,51.0,1.832888e-13
0.0,32.336,52.0,1.321471e-13
0.0,32.336,53.0,1.232947e-13
0.0,32.336,54.0,1.694405e-13
0.0,32.336,55.0,1.42273e-13
0.0,32.336,56.0,1.909155e-13
0.0,32.336,57.0,1.409132e-13
0.0,32.336,58.0,1.246113e-13
0.0,32.336,59.0,1.792169e-13
0.0,32.336,60.0,1.437739e-13
0.0,32.336,61.0,1.435106e-13
0.0,32.336,62.0,1.581536e-13
0.0,32.336,63.0,1.472066e-13
0.0,32.336,64.0,1.559465e-13
0.0,32.336,65.0,1.458637e-13
0.0,32.336,66.0,1.570524e-13
0.0,32.336,67.0,1.484012e-13
0.0,32.336,68.0,1.322907e-13
0.0,32.336,69.0,1.660269e-13
0.0,32.336,70.0,1.53038e-13
0.0,32.336,71.0,1.352327e-13
0.0,32.336,72.0,1.244126e-13
0.0,32.336,73.0,1.594056e-13
0.0,32.336,74.0,1.391897e-13
0.0,32.336,75.0,1.588406e-13
0.0,32.336,76.0,1.323817e-13
0.0,32.336,77.0,1.298681e-13
0.0,32.336,78.0,1.331884e-13
0.0,32.336,79.0,1.638509e-13
0.0,32.336,80.0,1.555779e-13
0.0,32.336,81.0,1.287263e-13
0.0,32.336,82.0,1.409946e-13
0.0,32.336,83.0,1.519057e-13
0.0,32.336,84.0,1.433956e-13
