time,temp,m/z,abundance
0.0,32.24,0.0,8.484623e-10
0.0,32.24,1.0,1.312171e-09
0.0,32.24,2.0,4.696989e-10
0.0,32.24,3.0,7.408119e-10
0.0,32.24,4.0,1.140611e-07
0.0,32.24,5.0,4.043738e-11
0.0,32.24,6.0,1.092968e-12
0.0,32.24,7.0,5.024028e-13
0.0,32.24,8.0,7.545979e-13
0.0,32.24,9.0,3.145304e-13
0.0,32.24,10.0,2.678579e-13
0.0,32.24,11.0,3.337529e-13
0.0,32.24,12.0,4.158875e-13
0.0,32.24,13.0,1.210531e-12
0.0,32.24,14.0,9.829656e-11
0.0,32.24,15.0,1.728565e-12
0.0,32.24,16.0,8.023512e-11
0.0,32.24,17.0,7.028315e-11
0.0,32.24,18.0,2.974583e-10
0.0,32.24,19.0,1.439798e-12
0.0,32.24,20.0,6.94712e-13
0.0,32.24,21.0,2.015058e-13
0.0,32.24,22.0,1.747836e-13
0.0,32.24,23.0,2.109519e-13
0.0,32.24,24.0,2.131207e-13
0.0,32.24,25.0,3.310574e-13
0.0,32.24,26.0,1.31089e-12
0.0,32.24,27.0,1.372036e-11
0.0,32.24,28.0,1.444047e-09
0.0,32.24,29.0,1.110878e-11
0.0,32.24,30.0,2.497319e-12
0.0,32.24,31.0,5.79654e-12
0.0,32.24,32.0,5.619236e-10
0.0,32.24,33.0,1.028274e-12
0.0,32.24,34.0,2.688418e-12
0.0,32.24,35.0,1.790948e-12
0.0,32.24,36.0,2.205415e-12
0.0,32.24,37.0,6.093151e-13
0.0,32.24,38.0,6.802876e-13
0.0,32.24,39.0,3.962293e-13
0.0,32.24,40.0,1.586665e-11
0.0,32.24,41.0,1.787357e-13
0.0,32.24,42.0,1.946427e-13
0.0,32.24,43.0,1.701993e-13
0.0,32.24,44.0,1.461869e-12
0.0,32.24,45.0,1.705273e-13
0.0,32.24,46.0,1.566623e-13
0.0,32.24,47.0,1.509602e-13
0.0,32.24,48.0,2.897735e-13
0.0,32.24,49.0,1.485663e-13
0.0,32.24,50.0,1.778046e-13
0.0,32.24,51.0,1.464262e-13
0.0,32.24,52.0,1.545054e-13
0.0,32.24,53.0,1.525688e-13
0.0,32.24,54.0,1.640544e-13
0.0,32.24,55.0,2.030499e-13
0.0,32.24,56.0,1.289824e-13
0.0,32.24,57.0,1.411407e-13
0.0,32.24,58.0,1.493539e-13
0.0,32.24,59.0,1.768733e-13
0.0,32.24,60.0,1.426703e-13
0.0,32.24,61.0,1.546562e-13
0.0,32.24,62.0,1.780247e-13
0.0,32.24,63.0,1.338323e-13
0.0,32.24,64.0,2.027434e-13
0.0,32.24,65.0,1.028658e-13
0.0,32.24,66.0,1.491719e-13
0.0,32.24,67.0,1.555707e-13
0.0,32.24,68.0,1.470439e-13
0.0,32.24,69.0,1.541104e-13
0.0,32.24,70.0,1.832888e-13
0.0,32.24,71.0,1.687415e-13
0.0,32.24,72.0,1.68708e-13
0.0,32.24,73.0,1.682316e-13
0.0,32.24,74.0,1.153927e-13
0.0,32.24,75.0,1.778692e-13
0.0,32.24,76.0,1.123429e-13
0.0,32.24,77.0,1.814647e-13
0.0,32.24,78.0,1.873057e-13
0.0,32.24,79.0,1.369323e-13
0.0,32.24,80.0,2.25729e-13
0.0,32.24,81.0,1.53366e-13
0.0,32.24,82.0,1.182485e-13
0.0,32.24,83.0,1.961724e-13
0.0,32.24,84.0,1.799087e-13
0.0,32.24,85.0,1.219302e-13
0.0,32.24,86.0,1.553217e-13
0.0,32.24,87.0,1.560064e-13
0.0,32.24,88.0,1.187273e-13
0.0,32.24,89.0,1.312829e-13
0.0,32.24,90.0,1.418014e-13
0.0,32.24,91.0,1.485544e-13
0.0,32.24,92.0,1.329729e-13
0.0,32.24,93.0,1.305839e-13
0.0,32.24,94.0,1.371143e-13
0.0,32.24,95.0,1.367241e-13
0.0,32.24,96.0,1.614858e-13
0.0,32.24,97.0,1.338012e-13
0.0,32.24,98.0,1.327168e-13
0.0,32.24,99.0,1.420288e-13
5.206,32.245,0.0,8.476007e-10
5.206,32.245,1.0,1.305372e-09
5.206,32.245,2.0,4.672213e-10
5.206,32.245,3.0,7.60166e-10
5.206,32.245,4.0,1.143795e-07
5.206,32.245,5.0,3.936614e-11
5.206,32.245,6.0,1.176596e-12
5.206,32.245,7.0,5.799361e-13
5.206,32.245,8.0,5.034665e-13
5.206,32.245,9.0,3.232032e-13
5.206,32.245,10.0,2.73019e-13
5.206,32.245,11.0,2.998299e-13
5.206,32.245,12.0,3.339946e-13
5.206,32.245,13.0,7.877068e-13
5.206,32.245,14.0,1.032925e-10
5.206,32.245,15.0,1.530814e-12
5.206,32.245,16.0,7.857141e-11
5.206,32.245,17.0,7.353157e-11
5.206,32.245,18.0,2.955312e-10
5.206,32.245,19.0,1.257812e-12
5.206,32.245,20.0,5.902021e-13
5.206,32.245,21.0,1.975345e-13
5.206,32.245,22.0,1.9059e-13
5.206,32.245,23.0,2.679849e-13
5.206,32.245,24.0,2.69888e-13
5.206,32.245,25.0,3.309479e-13
5.206,32.245,26.0,1.167282e-12
5.206,32.245,27.0,1.192399e-11
5.206,32.245,28.0,1.454149e-09
5.206,32.245,29.0,1.203763e-11
5.206,32.245,30.0,2.372409e-12
5.206,32.245,31.0,5.846428e-12
5.206,32.245,32.0,5.690164e-10
5.206,32.245,33.0,9.368615e-13
5.206,32.245,34.0,3.054003e-12
5.206,32.245,35.0,1.719564e-12
5.206,32.245,36.0,2.174296e-12
5.206,32.245,37.0,9.339141e-13
5.206,32.245,38.0,6.091316e-13
5.206,32.245,39.0,3.959636e-13
5.206,32.245,40.0,1.628776e-11
5.206,32.245,41.0,1.897929e-13
5.206,32.245,42.0,1.805766e-13
5.206,32.245,43.0,1.647079e-13
5.206,32.245,44.0,1.384931e-12
5.206,32.245,45.0,1.236394e-13
5.206,32.245,46.0,1.216861e-13
5.206,32.245,47.0,1.39149e-13
5.206,32.245,48.0,2.351247e-13
5.206,32.245,49.0,1.491457e-13
5.206,32.245,50.0,1.466824e-13
5.206,32.245,51.0,1.616462e-13
5.206,32.245,52.0,1.730504e-13
5.206,32.245,53.0,1.375164e-13
5.206,32.245,54.0,1.408941e-13
5.206,32.245,55.0,1.871189e-13
5.206,32.245,56.0,1.512451e-13
5.206,32.245,57.0,1.642316e-13
5.206,32.245,58.0,1.32858e-13
5.206,32.245,59.0,1.693854e-13
5.206,32.245,60.0,1.509218e-13
5.206,32.245,61.0,1.764425e-13
5.206,32.245,62.0,1.361328e-13
5.206,32.245,63.0,1.406021e-13
