time,temp,m/z,abundance
0.0,29.862,0.0,1.394877e-09
0.0,29.862,1.0,2.157766e-09
0.0,29.862,2.0,8.616715e-10
0.0,29.862,3.0,1.395883e-09
0.0,29.862,4.0,9.922177e-08
0.0,29.862,5.0,1.288993e-10
0.0,29.862,6.0,2.072319e-12
0.0,29.862,7.0,5.36412e-13
0.0,29.862,8.0,6.280297e-13
0.0,29.862,9.0,3.461002e-13
0.0,29.862,10.0,3.019252e-13
0.0,29.862,11.0,3.075979e-13
0.0,29.862,12.0,4.942261e-13
0.0,29.862,13.0,7.410916e-13
0.0,29.862,14.0,2.782262e-11
0.0,29.862,15.0,2.536159e-12
0.0,29.862,16.0,6.123663e-11
0.0,29.862,17.0,4.133913e-10
0.0,29.862,18.0,1.717877e-09
0.0,29.862,19.0,5.599121e-12
0.0,29.862,20.0,3.680851e-12
0.0,29.862,21.0,4.315192e-13
0.0,29.862,22.0,3.222792e-13
0.0,29.862,23.0,4.379107e-13
0.0,29.862,24.0,3.208046e-13
0.0,29.862,25.0,2.888805e-13
0.0,29.862,26.0,1.161244e-12
0.0,29.862,27.0,6.265233e-12
0.0,29.862,28.0,5.006726e-10
0.0,29.862,29.0,3.578228e-12
0.0,29.862,30.0,1.733968e-12
0.0,29.862,31.0,4.811074e-12
0.0,29.862,32.0,4.049267e-10
0.0,29.862,33.0,1.496855e-12
0.0,29.862,34.0,2.930913e-12
0.0,29.862,35.0,3.659379e-13
0.0,29.862,36.0,4.333793e-13
0.0,29.862,37.0,2.224255e-13
0.0,29.862,38.0,2.867932e-13
0.0,29.862,39.0,3.575188e-13
0.0,29.862,40.0,5.647713e-12
0.0,29.862,41.0,1.81053e-13
0.0,29.862,42.0,1.824558e-13
0.0,29.862,43.0,4.124464e-13
0.0,29.862,44.0,4.33226e-12
0.0,29.862,45.0,2.558912e-13
0.0,29.862,46.0,2.319434e-13
0.0,29.862,47.0,1.693902e-13
0.0,29.862,48.0,7.002474e-13
0.0,29.862,49.0,1.491217e-13
0.0,29.862,50.0,1.991455e-13
0.0,29.862,51.0,1.677169e-13
0.0,29.862,52.0,1.498997e-13
0.0,29.862,53.0,1.489685e-13
0.0,29.862,54.0,1.629819e-13
0.0,29.862,55.0,1.298323e-13
0.0,29.862,56.0,2.121297e-13
0.0,29.862,57.0,1.245203e-13
0.0,29.862,58.0,1.426799e-13
0.0,29.862,59.0,1.774359e-13
0.0,29.862,60.0,1.671496e-13
0.0,29.862,61.0,1.540602e-13
0.0,29.862,62.0,1.805239e-13
0.0,29.862,63.0,1.782618e-13
0.0,29.862,64.0,5.71863e-13
0.0,29.862,65.0,1.622734e-13
0.0,29.862,66.0,2.150908e-13
0.0,29.862,67.0,1.94772e-13
0.0,29.862,68.0,1.650574e-13
0.0,29.862,69.0,1.822906e-13
0.0,29.862,70.0,1.618497e-13
0.0,29.862,71.0,2.120339e-13
0.0,29.862,72.0,1.566838e-13
0.0,29.862,73.0,1.863218e-13
0.0,29.862,74.0,1.311488e-13
0.0,29.862,75.0,1.578927e-13
0.0,29.862,76.0,1.879831e-13
0.0,29.862,77.0,1.637935e-13
0.0,29.862,78.0,1.58855e-13
0.0,29.862,79.0,1.750157e-13
0.0,29.862,80.0,1.514629e-13
0.0,29.862,81.0,1.660796e-13
0.0,29.862,82.0,2.135013e-13
0.0,29.862,83.0,1.968115e-13
0.0,29.862,84.0,1.602841e-13
0.0,29.862,85.0,1.598868e-13
0.0,29.862,86.0,1.43884e-13
0.0,29.862,87.0,2.551587e-13
0.0,29.862,88.0,1.955739e-13
0.0,29.862,89.0,1.712191e-13
0.0,29.862,90.0,1.706039e-13
0.0,29.862,91.0,1.755089e-13
0.0,29.862,92.0,1.765717e-13
0.0,29.862,93.0,1.286999e-13
0.0,29.862,94.0,1.92079e-13
0.0,29.862,95.0,1.914254e-13
0.0,29.862,96.0,1.726387e-13
0.0,29.862,97.0,1.550704e-13
0.0,29.862,98.0,1.579142e-13
0.0,29.862,99.0,1.660293e-13
5.193,29.939,0.0,1.38286e-09
5.193,29.939,1.0,2.15037e-09
5.193,29.939,2.0,8.37714e-10
5.193,29.939,3.0,1.405434e-09
5.193,29.939,4.0,9.896324e-08
5.193,29.939,5.0,1.331435e-10
5.193,29.939,6.0,2.111505e-12
5.193,29.939,7.0,5.209262e-13
5.193,29.939,8.0,4.015915e-13
5.193,29.939,9.0,3.049838e-13
5.193,29.939,10.0,2.657873e-13
5.193,29.939,11.0,3.858114e-13
5.193,29.939,12.0,7.718748e-13
5.193,29.939,13.0,7.361593e-13
5.193,29.939,14.0,2.88534e-11
5.193,29.939,15.0,1.793198e-12
5.193,29.939,16.0,6.404459e-11
5.193,29.939,17.0,4.181215e-10
5.193,29.939,18.0,1.702436e-09
5.193,29.939,19.0,5.533698e-12
5.193,29.939,20.0,3.74819e-12
5.193,29.939,21.0,3.684873e-13
5.193,29.939,22.0,3.394382e-13
5.193,29.939,23.0,3.838796e-13
5.193,29.939,24.0,2.707832e-13
5.193,29.939,25.0,4.551702e-13
5.193,29.939,26.0,1.115766e-12
5.193,29.939,27.0,6.609676e-12
5.193,29.939,28.0,5.0789e-10
5.193,29.939,29.0,3.86915e-12
5.193,29.939,30.0,1.697302e-12
5.193,29.939,31.0,5.460686e-12
5.193,29.939,32.0,3.996795e-10
5.193,29.939,33.0,1.322165e-12
5.193,29.939,34.0,3.257742e-12
5.193,29.939,35.0,5.028433e-13
5.193,29.939,36.0,7.789976e-13
5.193,29.939,37.0,2.450663e-13
5.193,29.939,38.0,2.643599e-13
5.193,29.939,39.0,2.75602e-13
5.193,29.939,40.0,6.515863e-12
5.193,29.939,41.0,1.565928e-13
5.193,29.939,42.0,1.630394e-13
5.193,29.939,43.0,1.890986e-13
5.193,29.939,44.0,4.940626e-12
5.193,29.939,45.0,2.610164e-13
5.193,29.939,46.0,2.146312e-13
5.193,29.939,47.0,2.239288e-13
5.193,29.939,48.0,5.210615e-13
5.193,29.939,49.0,1.557239e-13
5.193,29.939,50.0,1.703238e-13
5.193,29.939,51.0,1.471755e-13
5.193,29.939,52.0,1.852805e-13
5.193,29.939,53.0,1.440181e-13
5.193,29.939,54.0,1.813235e-13
5.193,29.939,55.0,1.831643e-13
5.193,29.939,56.0,1.756956e-13
5.193,29.939,57.0,1.435273e-13
5.193,29.939,58.0,1.88548e-13
5.193,29.939,59.0,1.700844e-13
5.193,29.939,60.0,1.520853e-13
5.193,29.939,61.0,1.643345e-13
5.193,29.939,62.0,1.862284e-13
5.193,29.939,63.0,1.912555e-13
5.193,29.939,64.0,4.223583e-13
5.193,29.939,65.0,1.837724e-13
5.193,29.939,66.0,2.019822e-13
5.193,29.939,67.0,1.676021e-13
5.193,29.939,68.0,1.801337e-13
5.193,29.939,69.0,1.938624e-13
5.193,29.939,70.0,1.658641e-13
5.193,29.939,71.0,1.440276e-13
5.193,29.939,72.0,2.279002e-13
5.193,29.939,73.0,2.118544e-13
5.193,29.939,74.0,1.623644e-13
5.193,29.939,75.0,1.687295e-13
5.193,29.939,76.0,1.462419e-13
5.193,29.939,77.0,1.968355e-13
5.193,29.939,78.0,1.542852e-13
5.193,29.939,79.0,1.811846e-13
5.193,29.939,80.0,1.588574e-13
5.193,29.939,81.0,1.581728e-13
5.193,29.939,82.0,1.801337e-13
5.193,29.939,83.0,1.552236e-13
5.193,29.939,84.0,1.425387e-13
5.193,29.939,85.0,1.830757e-13
5.193,29.939,86.0,1.417152e-13
5.193,29.939,87.0,1.414375e-13
5.193,29.939,88.0,1.730863e-13
5.193,29.939,89.0,1.557885e-13
5.193,29.939,90.0,1.424645e-13
5.193,29.939,91.0,1.426512e-13
5.193,29.939,92.0,1.413538e-13
5.193,29.939,93.0,1.457919e-13
5.193,29.939,94.0,1.868652e-13
5.193,29.939,95.0,1.807466e-13
5.193,29.939,96.0,1.530787e-13
5.193,29.939,97.0,1.869514e-13
5.193,29.939,98.0,1.495885e-13
5.193,29.939,99.0,2.017045e-13
10.386,30.133,0.0,1.402849e-09
10.386,30.133,1.0,2.153314e-09
10.386,30.133,2.0,8.641707e-10
10.386,30.133,3.0,1.402466e-09
10.386,30.133,4.0,9.918347e-08
10.386,30.133,5.0,1.282577e-10
10.386,30.133,6.0,2.020517e-12
10.386,30.133,7.0,6.506244e-13
10.386,30.133,8.0,5.813205e-13
10.386,30.133,9.0,3.492577e-13
10.386,30.133,10.0,2.568104e-13
10.386,30.133,11.0,2.622373e-13
10.386,30.133,12.0,4.107647e-13
10.386,30.133,13.0,7.920336e-13
10.386,30.133,14.0,2.867482e-11
10.386,30.133,15.0,2.199308e-12
10.386,30.133,16.0,6.421839e-11
10.386,30.133,17.0,4.193208e-10
10.386,30.133,18.0,1.691114e-09
10.386,30.133,19.0,5.443714e-12
10.386,30.133,20.0,4.313278e-12
10.386,30.133,21.0,4.735308e-13
10.386,30.133,22.0,3.210226e-13
10.386,30.133,23.0,3.610114e-13
10.386,30.133,24.0,2.457721e-13
10.386,30.133,25.0,3.324124e-13
10.386,30.133,26.0,5.97697e-13
10.386,30.133,27.0,6.868902e-12
10.386,30.133,28.0,4.967803e-10
10.386,30.133,29.0,4.381213e-12
10.386,30.133,30.0,1.001964e-12
10.386,30.133,31.0,6.090551e-12
10.386,30.133,32.0,4.00625e-10
10.386,30.133,33.0,1.228159e-12
10.386,30.133,34.0,3.676757e-12
10.386,30.133,35.0,5.188756e-13
10.386,30.133,36.0,4.425589e-13
10.386,30.133,37.0,2.44286e-13
10.386,30.133,38.0,2.967778e-13
10.386,30.133,39.0,3.580848e-13
10.386,30.133,40.0,5.559121e-12
10.386,30.133,41.0,2.234237e-13
10.386,30.133,42.0,2.249605e-13
10.386,30.133,43.0,2.130273e-13
10.386,30.133,44.0,5.296206e-12
10.386,30.133,45.0,2.265093e-13
10.386,30.133,46.0,1.870495e-13
10.386,30.133,47.0,1.99282e-13
10.386,30.133,48.0,4.620862e-13
10.386,30.133,49.0,1.752838e-13
10.386,30.133,50.0,1.776226e-13
10.386,30.133,51.0,1.721312e-13
10.386,30.133,52.0,1.820129e-13
10.386,30.133,53.0,1.698427e-13
10.386,30.133,54.0,1.428714e-13
