time,temp,m/z,abundance
0.0,33.078,0.0,2.268619e-10
0.0,33.078,1.0,3.309742e-10
0.0,33.078,2.0,1.131981e-10
0.0,33.078,3.0,1.902986e-10
0.0,33.078,4.0,3.946692e-08
0.0,33.078,5.0,1.160928e-11
0.0,33.078,6.0,6.382579e-13
0.0,33.078,7.0,4.577124e-13
0.0,33.078,8.0,4.198134e-13
0.0,33.078,9.0,2.893857e-13
0.0,33.078,10.0,2.736031e-13
0.0,33.078,11.0,2.276728e-13
0.0,33.078,12.0,4.292163e-13
0.0,33.078,13.0,4.068603e-13
0.0,33.078,14.0,1.980665e-11
0.0,33.078,15.0,5.511632e-13
0.0,33.078,16.0,2.392092e-11
0.0,33.078,17.0,2.701782e-11
0.0,33.078,18.0,1.047312e-10
0.0,33.078,19.0,1.576282e-12
0.0,33.078,20.0,3.613633e-13
0.0,33.078,21.0,1.529375e-13
0.0,33.078,22.0,1.422418e-13
0.0,33.078,23.0,2.119693e-13
0.0,33.078,24.0,2.052426e-13
0.0,33.078,25.0,2.068201e-13
0.0,33.078,26.0,3.614805e-13
0.0,33.078,27.0,1.766603e-12
0.0,33.078,28.0,2.618667e-10
0.0,33.078,29.0,2.159909e-12
0.0,33.078,30.0,9.843766e-13
0.0,33.078,31.0,1.15915e-12
0.0,33.078,32.0,1.449212e-10
0.0,33.078,33.0,2.490162e-13
0.0,33.078,34.0,9.632288e-13
0.0,33.078,35.0,1.745298e-13
0.0,33.078,36.0,1.910376e-13
0.0,33.078,37.0,1.287886e-13
0.0,33.078,38.0,1.396134e-13
0.0,33.078,39.0,1.724447e-13
0.0,33.078,40.0,3.117033e-12
0.0,33.078,41.0,1.479751e-13
0.0,33.078,42.0,1.311704e-13
0.0,33.078,43.0,2.171232e-13
0.0,33.078,44.0,9.116103e-13
0.0,33.078,45.0,1.915068e-13
0.0,33.078,46.0,1.509913e-13
0.0,33.078,47.0,1.553528e-13
0.0,33.078,48.0,1.520781e-13
0.0,33.078,49.0,1.500218e-13
0.0,33.078,50.0,1.487698e-13
0.0,33.078,51.0,1.716452e-13
0.0,33.078,52.0,1.606288e-13
0.0,33.078,53.0,1.871764e-13
0.0,33.078,54.0,1.332961e-13
0.0,33.078,55.0,1.645068e-13
0.0,33.078,56.0,1.657062e-13
0.0,33.078,57.0,1.373776e-13
0.0,33.078,58.0,1.694381e-13
0.0,33.078,59.0,1.390293e-13
0.0,33.078,60.0,1.717003e-13
0.0,33.078,61.0,1.549937e-13
0.0,33.078,62.0,2.048692e-13
0.0,33.078,63.0,1.55968e-13
0.0,33.078,64.0,1.489613e-13
0.0,33.078,65.0,1.723442e-13
0.0,33.078,66.0,1.595492e-13
0.0,33.078,67.0,1.166351e-13
0.0,33.078,68.0,1.607868e-13
