time,temp,m/z,abundance
0.0,32.216,0.0,1.117887e-09
0.0,32.216,1.0,1.698128e-09
0.0,32.216,2.0,6.472899e-10
0.0,32.216,3.0,9.514927e-10
0.0,32.216,4.0,1.191839e-07
0.0,32.216,5.0,6.930814e-11
0.0,32.216,6.0,1.478745e-12
0.0,32.216,7.0,6.212648e-13
0.0,32.216,8.0,3.979889e-13
0.0,32.216,9.0,2.617058e-13
0.0,32.216,10.0,2.589433e-13
0.0,32.216,11.0,2.172668e-13
0.0,32.216,12.0,1.273406e-12
0.0,32.216,13.0,1.281928e-12
0.0,32.216,14.0,6.896366e-11
0.0,32.216,15.0,4.169695e-12
0.0,32.216,16.0,1.601914e-10
0.0,32.216,17.0,3.602746e-10
0.0,32.216,18.0,1.484574e-09
0.0,32.216,19.0,9.781726e-12
0.0,32.216,20.0,4.568818e-12
0.0,32.216,21.0,3.77433e-13
0.0,32.216,22.0,3.159308e-13
0.0,32.216,23.0,2.975966e-13
0.0,32.216,24.0,3.401946e-13
0.0,32.216,25.0,5.541676e-13
0.0,32.216,26.0,1.697566e-12
0.0,32.216,27.0,1.168907e-11
0.0,32.216,28.0,1.105655e-09
0.0,32.216,29.0,9.445385e-12
0.0,32.216,30.0,3.537964e-12
0.0,32.216,31.0,1.053264e-11
0.0,32.216,32.0,1.12957e-09
0.0,32.216,33.0,2.588715e-12
0.0,32.216,34.0,4.878291e-12
0.0,32.216,35.0,1.774838e-12
0.0,32.216,36.0,2.302031e-12
0.0,32.216,37.0,6.083178e-13
0.0,32.216,38.0,6.462134e-13
0.0,32.216,39.0,4.117917e-13
0.0,32.216,40.0,1.283476e-11
0.0,32.216,41.0,3.084956e-13
0.0,32.216,42.0,3.186087e-13
0.0,32.216,43.0,1.855151e-13
0.0,32.216,44.0,1.092834e-11
0.0,32.216,45.0,3.543589e-13
0.0,32.216,46.0,1.664841e-13
0.0,32.216,47.0,1.289513e-13
0.0,32.216,48.0,5.831675e-13
0.0,32.216,49.0,1.774119e-13
0.0,32.216,50.0,1.978672e-13
0.0,32.216,51.0,1.607748e-13
0.0,32.216,52.0,2.057477e-13
0.0,32.216,53.0,1.356349e-13
0.0,32.216,54.0,1.56533e-13
0.0,32.216,55.0,1.520278e-13
0.0,32.216,56.0,1.219709e-13
0.0,32.216,57.0,1.665966e-13
0.0,32.216,58.0,1.498925e-13
0.0,32.216,59.0,2.559511e-13
0.0,32.216,60.0,1.686147e-13
0.0,32.216,61.0,1.405901e-13
0.0,32.216,62.0,1.519009e-13
0.0,32.216,63.0,1.62575e-13
0.0,32.216,64.0,2.59171e-13
0.0,32.216,65.0,1.928402e-13
0.0,32.216,66.0,1.535431e-13
0.0,32.216,67.0,2.265477e-13
0.0,32.216,68.0,1.682699e-13
0.0,32.216,69.0,1.175088e-13
0.0,32.216,70.0,1.273953e-13
0.0,32.216,71.0,1.55044e-13
0.0,32.216,72.0,1.316037e-13
0.0,32.216,73.0,1.412125e-13
0.0,32.216,74.0,1.568466e-13
0.0,32.216,75.0,1.708672e-13
0.0,32.216,76.0,1.571051e-13
0.0,32.216,77.0,2.092977e-13
0.0,32.216,78.0,1.288963e-13
0.0,32.216,79.0,9.803502e-14
0.0,32.216,80.0,1.515251e-13
0.0,32.216,81.0,1.70264e-13
0.0,32.216,82.0,1.338467e-13
0.0,32.216,83.0,1.539237e-13
0.0,32.216,84.0,1.417392e-13
0.0,32.216,85.0,1.281231e-13
0.0,32.216,86.0,1.790613e-13
0.0,32.216,87.0,2.42524e-13
0.0,32.216,88.0,1.623069e-13
0.0,32.216,89.0,1.713412e-13
0.0,32.216,90.0,1.53938e-13
0.0,32.216,91.0,1.888497e-13
0.0,32.216,92.0,1.391657e-13
0.0,32.216,93.0,1.414567e-13
0.0,32.216,94.0,2.055036e-13
0.0,32.216,95.0,1.331118e-13
0.0,32.216,96.0,1.279315e-13
0.0,32.216,97.0,1.505221e-13
0.0,32.216,98.0,1.447554e-13
0.0,32.216,99.0,1.430127e-13
5.189,32.279,0.0,1.109725e-09
5.189,32.279,1.0,1.702269e-09
5.189,32.279,2.0,6.426122e-10
5.189,32.279,3.0,9.324379e-10
5.189,32.279,4.0,1.189972e-07
5.189,32.279,5.0,6.785006e-11
5.189,32.279,6.0,1.419885e-12
5.189,32.279,7.0,4.855481e-13
5.189,32.279,8.0,4.805336e-13
5.189,32.279,9.0,3.681259e-13
5.189,32.279,10.0,2.418562e-13
5.189,32.279,11.0,2.348063e-13
5.189,32.279,12.0,1.632549e-12
5.189,32.279,13.0,1.069983e-12
5.189,32.279,14.0,6.81998e-11
5.189,32.279,15.0,3.481637e-12
5.189,32.279,16.0,1.579723e-10
5.189,32.279,17.0,3.589078e-10
5.189,32.279,18.0,1.50315e-09
5.189,32.279,19.0,1.103668e-11
5.189,32.279,20.0,4.071834e-12
5.189,32.279,21.0,3.79937e-13
5.189,32.279,22.0,2.764925e-13
5.189,32.279,23.0,3.248765e-13
5.189,32.279,24.0,3.189733e-13
5.189,32.279,25.0,8.730896e-13
5.189,32.279,26.0,1.761361e-12
5.189,32.279,27.0,9.81009e-12
5.189,32.279,28.0,1.094835e-09
5.189,32.279,29.0,7.348041e-12
5.189,32.279,30.0,3.215491e-12
5.189,32.279,31.0,1.025145e-11
5.189,32.279,32.0,1.125668e-09
5.189,32.279,33.0,2.568128e-12
5.189,32.279,34.0,4.702082e-12
5.189,32.279,35.0,1.574235e-12
5.189,32.279,36.0,2.152009e-12
5.189,32.279,37.0,5.738215e-13
5.189,32.279,38.0,6.101318e-13
5.189,32.279,39.0,4.202694e-13
5.189,32.279,40.0,1.220876e-11
5.189,32.279,41.0,2.721908e-13
5.189,32.279,42.0,3.545543e-13
5.189,32.279,43.0,5.325258e-13
5.189,32.279,44.0,1.222098e-11
5.189,32.279,45.0,3.328121e-13
5.189,32.279,46.0,1.364201e-13
5.189,32.279,47.0,2.041654e-13
5.189,32.279,48.0,3.651238e-13
5.189,32.279,49.0,1.960216e-13
5.189,32.279,50.0,1.451983e-13
5.189,32.279,51.0,1.471947e-13
5.189,32.279,52.0,1.412268e-13
5.189,32.279,53.0,1.411215e-13
5.189,32.279,54.0,2.057142e-13
5.189,32.279,55.0,1.321877e-13
5.189,32.279,56.0,1.755735e-13
5.189,32.279,57.0,1.359509e-13
5.189,32.279,58.0,1.739385e-13
5.189,32.279,59.0,1.325421e-13
5.189,32.279,60.0,1.641621e-13
5.189,32.279,61.0,1.736345e-13
5.189,32.279,62.0,1.838921e-13
5.189,32.279,63.0,1.916576e-13
5.189,32.279,64.0,2.070691e-13
5.189,32.279,65.0,1.270051e-13
5.189,32.279,66.0,3.502813e-13
