time,temp,m/z,abundance
0.0,29.886,0.0,1.735154e-10
0.0,29.886,1.0,2.754159e-10
0.0,29.886,2.0,8.322262e-11
0.0,29.886,3.0,1.669468e-10
0.0,29.886,4.0,1.380903e-07
0.0,29.886,5.0,4.307818e-12
0.0,29.886,6.0,8.121209e-13
0.0,29.886,7.0,4.955188e-13
0.0,29.886,8.0,4.824031e-13
0.0,29.886,9.0,3.0118e-13
0.0,29.886,10.0,2.917316e-13
0.0,29.886,11.0,2.571217e-13
0.0,29.886,12.0,4.614621e-13
0.0,29.886,13.0,4.178074e-13
0.0,29.886,14.0,4.077347e-11
0.0,29.886,15.0,8.468548e-13
0.0,29.886,16.0,8.168662e-11
0.0,29.886,17.0,2.84364e-10
0.0,29.886,18.0,1.063955e-09
0.0,29.886,19.0,3.95267e-12
0.0,29.886,20.0,2.709915e-12
0.0,29.886,21.0,3.846492e-13
0.0,29.886,22.0,3.181864e-13
0.0,29.886,23.0,1.079849e-12
0.0,29.886,24.0,3.287114e-13
0.0,29.886,25.0,2.337555e-13
0.0,29.886,26.0,3.167112e-13
0.0,29.886,27.0,1.434304e-12
0.0,29.886,28.0,4.663332e-10
0.0,29.886,29.0,3.648009e-12
0.0,29.886,30.0,1.249991e-12
0.0,29.886,31.0,1.570597e-12
0.0,29.886,32.0,4.230194e-10
0.0,29.886,33.0,1.340953e-12
0.0,29.886,34.0,4.580379e-12
0.0,29.886,35.0,2.618453e-11
0.0,29.886,36.0,4.857184e-11
0.0,29.886,37.0,7.037131e-12
0.0,29.886,38.0,1.501171e-11
0.0,29.886,39.0,1.65778e-13
0.0,29.886,40.0,4.932704e-12
0.0,29.886,41.0,1.655506e-13
0.0,29.886,42.0,2.291043e-13
0.0,29.886,43.0,2.389701e-13
0.0,29.886,44.0,2.869248e-12
0.0,29.886,45.0,1.701204e-13
0.0,29.886,46.0,2.39515e-13
0.0,29.886,47.0,2.060733e-13
0.0,29.886,48.0,1.231535e-12
0.0,29.886,49.0,1.621609e-13
0.0,29.886,50.0,2.045771e-13
0.0,29.886,51.0,1.615242e-13
0.0,29.886,52.0,2.411836e-13
0.0,29.886,53.0,1.918946e-13
0.0,29.886,54.0,1.951215e-13
0.0,29.886,55.0,1.5322e-13
0.0,29.886,56.0,1.819028e-13
0.0,29.886,57.0,2.08509e-13
0.0,29.886,58.0,1.900801e-13
0.0,29.886,59.0,2.015968e-13
0.0,29.886,60.0,1.686649e-13
0.0,29.886,61.0,1.776968e-13
0.0,29.886,62.0,1.795185e-13
0.0,29.886,63.0,1.646816e-13
0.0,29.886,64.0,1.645435e-12
0.0,29.886,65.0,1.600113e-13
0.0,29.886,66.0,2.10138e-13
0.0,29.886,67.0,2.082636e-13
0.0,29.886,68.0,1.802894e-13
0.0,29.886,69.0,1.745154e-13
0.0,29.886,70.0,3.046478e-13
0.0,29.886,71.0,1.708002e-13
0.0,29.886,72.0,3.018982e-13
0.0,29.886,73.0,1.92924e-13
0.0,29.886,74.0,1.559513e-13
0.0,29.886,75.0,1.756333e-13
0.0,29.886,76.0,1.997368e-13
0.0,29.886,77.0,1.861039e-13
0.0,29.886,78.0,1.742689e-13
0.0,29.886,79.0,1.742043e-13
0.0,29.886,80.0,1.59815e-13
0.0,29.886,81.0,1.556161e-13
0.0,29.886,82.0,2.13937e-13
0.0,29.886,83.0,1.684964e-13
0.0,29.886,84.0,1.989037e-13
0.0,29.886,85.0,2.107532e-13
0.0,29.886,86.0,2.098914e-13
0.0,29.886,87.0,1.70027e-13
0.0,29.886,88.0,1.59566e-13
0.0,29.886,89.0,1.713771e-13
0.0,29.886,90.0,2.310983e-13
0.0,29.886,91.0,1.849094e-13
0.0,29.886,92.0,1.656199e-13
0.0,29.886,93.0,1.620771e-13
0.0,29.886,94.0,1.621369e-13
0.0,29.886,95.0,2.145235e-13
0.0,29.886,96.0,1.957439e-13
0.0,29.886,97.0,2.382894e-13
0.0,29.886,98.0,2.149304e-13
0.0,29.886,99.0,1.630466e-13
5.226,29.847,0.0,1.731204e-10
5.226,29.847,1.0,2.726606e-10
5.226,29.847,2.0,8.12952e-11
5.226,29.847,3.0,1.623051e-10
5.226,29.847,4.0,1.38392e-07
5.226,29.847,5.0,5.037194e-12
5.226,29.847,6.0,7.057604e-13
5.226,29.847,7.0,4.676732e-13
5.226,29.847,8.0,4.964183e-13
5.226,29.847,9.0,3.121952e-13
5.226,29.847,10.0,2.870062e-13
5.226,29.847,11.0,2.67518e-13
5.226,29.847,12.0,5.341635e-13
5.226,29.847,13.0,3.163649e-13
5.226,29.847,14.0,4.14976e-11
5.226,29.847,15.0,6.921147e-13
5.226,29.847,16.0,8.53244e-11
5.226,29.847,17.0,2.822957e-10
5.226,29.847,18.0,1.080233e-09
5.226,29.847,19.0,4.828165e-12
5.226,29.847,20.0,2.476756e-12
5.226,29.847,21.0,3.763723e-13
5.226,29.847,22.0,3.711367e-13
5.226,29.847,23.0,9.295389e-13
