time,temp,m/z,abundance
0.0,-60.076,1.0,2.5e-10
0.0,-60.076,2.0,6.29e-08
0.0,-60.076,3.0,4.45e-09
0.0,-60.076,4.0,8.8e-07
0.0,-60.076,5.0,1.28e-11
0.0,-60.076,6.0,2.48e-12
0.0,-60.076,7.0,1.96e-12
0.0,-60.076,8.0,1.11e-12
0.0,-60.076,9.0,6.91e-13
0.0,-60.076,10.0,2.21e-12
0.0,-60.076,11.0,1.92e-12
0.0,-60.076,12.0,4.04e-11
0.0,-60.076,13.0,6.32e-12
0.0,-60.076,14.0,1.61e-09
0.0,-60.076,15.0,4.52e-11
0.0,-60.076,16.0,2.12e-09
0.0,-60.076,17.0,7.04e-09
0.0,-60.076,18.0,1.65e-08
0.0,-60.076,19.0,8.54e-11
0.0,-60.076,20.0,4.2e-11
0.0,-60.076,21.0,1.5e-12
0.0,-60.076,22.0,4.81e-12
0.0,-60.076,23.0,1.72e-12
0.0,-60.076,24.0,7.87e-13
0.0,-60.076,25.0,3.62e-12
0.0,-60.076,26.0,1.14e-11
0.0,-60.076,27.0,7.7e-11
0.0,-60.076,28.0,2.47e-08
0.0,-60.076,29.0,1.55e-10
0.0,-60.076,30.0,2.81e-10
0.0,-60.076,31.0,4.02e-11
0.0,-60.076,32.0,1.21e-08
0.0,-60.076,33.0,6.32e-12
0.0,-60.076,34.0,3.99e-11
0.0,-60.076,35.0,4.89e-11
0.0,-60.076,36.0,7.07e-12
0.0,-60.076,37.0,1.53e-11
0.0,-60.076,38.0,3.42e-12
0.0,-60.076,39.0,5.2e-12
0.0,-60.076,40.0,2.2e-10
0.0,-60.076,41.0,1.01e-11
0.0,-60.076,42.0,3.83e-12
0.0,-60.076,43.0,1.04e-11
0.0,-60.076,44.0,5.58e-10
0.0,-60.076,45.0,8.8e-12
0.0,-60.076,46.0,3.85e-12
0.0,-60.076,47.0,3.91e-13
0.0,-60.076,48.0,5.21e-13
0.0,-60.076,49.0,3.36e-13
0.0,-60.076,50.0,7.92e-13
0.0,-60.076,51.0,3.13e-12
0.0,-60.076,52.0,3.74e-12
0.0,-60.076,53.0,1.57e-12
0.0,-60.076,54.0,1.07e-12
0.0,-60.076,55.0,2.17e-12
0.0,-60.076,56.0,2.57e-12
0.0,-60.076,57.0,3.56e-12
0.0,-60.076,58.0,1.89e-12
0.0,-60.076,59.0,7.56e-13
0.0,-60.076,60.0,8.45e-13
14.0,-60.072,1.0,2.7e-10
14.0,-60.072,2.0,6.28e-08
14.0,-60.072,3.0,4.64e-09
14.0,-60.072,4.0,8.54e-07
14.0,-60.072,5.0,1.03e-11
14.0,-60.072,6.0,2.16e-12
14.0,-60.072,7.0,1.29e-12
14.0,-60.072,8.0,2.81e-12
14.0,-60.072,9.0,4.58e-13
14.0,-60.072,10.0,1.01e-12
14.0,-60.072,11.0,1.26e-12
14.0,-60.072,12.0,4.04e-11
14.0,-60.072,13.0,7.6e-12
