time,temp,m/z,abundance
0.0,32.234,0.0,4.523724e-10
0.0,32.234,1.0,6.58974e-10
0.0,32.234,2.0,2.197618e-10
0.0,32.234,3.0,3.402073e-10
0.0,32.234,4.0,6.106978e-08
0.0,32.234,5.0,1.94155e-11
0.0,32.234,6.0,8.238168e-13
0.0,32.234,7.0,4.447427e-13
0.0,32.234,8.0,4.602451e-13
0.0,32.234,9.0,3.160505e-13
0.0,32.234,10.0,2.696916e-13
0.0,32.234,11.0,2.787259e-13
0.0,32.234,12.0,5.335968e-13
0.0,32.234,13.0,1.314328e-12
0.0,32.234,14.0,1.067372e-10
0.0,32.234,15.0,1.503138e-12
0.0,32.234,16.0,1.030148e-10
0.0,32.234,17.0,1.160492e-10
0.0,32.234,18.0,4.850339e-10
0.0,32.234,19.0,1.341124e-12
0.0,32.234,20.0,1.154977e-12
0.0,32.234,21.0,2.060134e-13
0.0,32.234,22.0,2.487001e-13
0.0,32.234,23.0,3.596158e-13
0.0,32.234,24.0,2.301887e-13
0.0,32.234,25.0,4.107886e-13
0.0,32.234,26.0,1.126189e-12
0.0,32.234,27.0,1.075813e-11
0.0,32.234,28.0,1.423292e-09
0.0,32.234,29.0,1.122646e-11
0.0,32.234,30.0,1.838538e-12
0.0,32.234,31.0,5.643431e-12
0.0,32.234,32.0,6.81342e-10
0.0,32.234,33.0,9.148994e-13
0.0,32.234,34.0,3.662491e-12
0.0,32.234,35.0,6.707583e-12
0.0,32.234,36.0,1.446549e-11
0.0,32.234,37.0,2.117371e-12
0.0,32.234,38.0,3.794366e-12
0.0,32.234,39.0,3.543278e-13
0.0,32.234,40.0,1.460944e-11
0.0,32.234,41.0,1.531673e-13
0.0,32.234,42.0,1.927181e-13
0.0,32.234,43.0,1.638557e-13
0.0,32.234,44.0,1.596976e-12
0.0,32.234,45.0,2.055921e-13
0.0,32.234,46.0,1.64842e-13
0.0,32.234,47.0,1.656678e-13
0.0,32.234,48.0,3.607768e-13
0.0,32.234,49.0,1.76318e-13
0.0,32.234,50.0,1.410306e-13
0.0,32.234,51.0,2.25547e-13
0.0,32.234,52.0,1.4916e-13
0.0,32.234,53.0,1.512809e-13
0.0,32.234,54.0,1.663309e-13
0.0,32.234,55.0,1.791858e-13
0.0,32.234,56.0,1.450378e-13
0.0,32.234,57.0,1.726291e-13
0.0,32.234,58.0,1.827e-13
0.0,32.234,59.0,1.273235e-13
0.0,32.234,60.0,1.872147e-13
0.0,32.234,61.0,1.691461e-13
0.0,32.234,62.0,1.532463e-13
0.0,32.234,63.0,1.402669e-13
0.0,32.234,64.0,2.644013e-13
0.0,32.234,65.0,1.460768e-13
0.0,32.234,66.0,2.218247e-13
0.0,32.234,67.0,1.616989e-13
0.0,32.234,68.0,1.470535e-13
0.0,32.234,69.0,1.660867e-13
0.0,32.234,70.0,1.86171e-13
0.0,32.234,71.0,1.763251e-13
0.0,32.234,72.0,1.607533e-13
0.0,32.234,73.0,1.515825e-13
0.0,32.234,74.0,1.660891e-13
0.0,32.234,75.0,1.540745e-13
0.0,32.234,76.0,1.928857e-13
0.0,32.234,77.0,1.611052e-13
0.0,32.234,78.0,1.429122e-13
0.0,32.234,79.0,1.796598e-13
0.0,32.234,80.0,2.130896e-13
0.0,32.234,81.0,1.565497e-13
0.0,32.234,82.0,1.323362e-13
0.0,32.234,83.0,1.529781e-13
0.0,32.234,84.0,1.553169e-13
0.0,32.234,85.0,1.43513e-13
0.0,32.234,86.0,1.648994e-13
0.0,32.234,87.0,1.532774e-13
0.0,32.234,88.0,1.433166e-13
0.0,32.234,89.0,1.353356e-13
0.0,32.234,90.0,1.817232e-13
0.0,32.234,91.0,1.401496e-13
