time,temp,m/z,abundance
0.0,38.964,2.0,7.99411e-12
0.0,38.964,4.0,8.43436e-13
0.0,38.964,6.0,3.17226e-13
0.0,38.964,12.0,4.47902e-13
0.0,38.964,13.0,8.82178e-13
0.0,38.964,14.0,6.98569e-12
0.0,38.964,15.0,2.56052e-11
0.0,38.964,16.0,7.62077e-09
0.0,38.964,17.0,1.13669e-11
0.0,38.964,18.0,3.95636e-11
0.0,38.964,19.0,5.10677e-12
0.0,38.964,20.0,3.24398e-13
0.0,38.964,22.0,2.46172e-13
0.0,38.964,23.0,1.71097e-13
0.0,38.964,24.0,1.71808e-13
0.0,38.964,25.0,2.39876e-13
0.0,38.964,26.0,1.456e-13
0.0,38.964,27.0,2.56182e-13
0.0,38.964,28.0,6.59511e-11
0.0,38.964,29.0,1.45219e-12
0.0,38.964,30.0,6.66036e-12
0.0,38.964,31.0,1.66073e-10
0.0,38.964,32.0,7.96333e-08
0.0,38.964,33.0,7.90973e-11
0.0,38.964,34.0,3.18573e-10
0.0,38.964,35.0,3.71853e-13
0.0,38.964,36.0,5.43321e-13
0.0,38.964,37.0,1.92785e-13
0.0,38.964,38.0,1.18664e-13
0.0,38.964,39.0,2.10581e-13
0.0,38.964,40.0,7.51863e-13
0.0,38.964,41.0,1.79809e-13
0.0,38.964,42.0,1.96864e-13
0.0,38.964,43.0,2.1781e-13
0.0,38.964,44.0,1.14318e-12
0.0,38.964,45.0,2.24113e-13
0.0,38.964,46.0,1.57612e-13
0.0,38.964,47.0,2.17126e-13
0.0,38.964,49.0,1.77632e-13
0.0,38.964,50.0,1.80366e-13
0.0,38.964,51.0,1.44144e-13
0.0,38.964,52.0,2.16698e-13
0.0,38.964,53.0,2.078e-13
0.0,38.964,56.0,1.82775e-13
0.0,38.964,57.0,2.1203e-13
0.0,38.964,58.0,1.63618e-13
0.0,38.964,59.0,1.3741e-13
0.0,38.964,63.0,1.5834e-13
0.0,38.964,64.0,2.02981e-13
0.0,38.964,65.0,1.5497e-13
0.0,38.964,66.0,1.41623e-13
0.0,38.964,67.0,1.2285e-13
0.0,38.964,70.0,1.72765e-13
0.0,38.964,72.0,1.55526e-13
0.0,38.964,74.0,1.51424e-13
0.0,38.964,82.0,2.1021e-13
0.0,38.964,83.0,1.7258e-13
0.0,38.964,86.0,1.65256e-13
0.0,38.964,91.0,1.80544e-13
0.0,38.964,94.0,1.76287e-13
5.589,38.97,2.0,8.71242e-12
5.589,38.97,4.0,9.11838e-13
5.589,38.97,6.0,4.00218e-13
5.589,38.97,12.0,5.79307e-13
5.589,38.97,13.0,8.99603e-13
5.589,38.97,14.0,6.91043e-12
5.589,38.97,15.0,2.59204e-11
5.589,38.97,16.0,7.65302e-09
5.589,38.97,17.0,1.18804e-11
5.589,38.97,18.0,4.12485e-11
5.589,38.97,19.0,4.71344e-12
5.589,38.97,20.0,3.89649e-13
5.589,38.97,22.0,2.08727e-13
5.589,38.97,23.0,1.94454e-13
5.589,38.97,24.0,1.60716e-13
5.589,38.97,25.0,1.72024e-13
5.589,38.97,26.0,1.89634e-13
5.589,38.97,27.0,1.9742e-13
5.589,38.97,28.0,6.47629e-11
5.589,38.97,29.0,1.08219e-12
5.589,38.97,30.0,6.87033e-12
5.589,38.97,31.0,1.67872e-10
5.589,38.97,32.0,7.95165e-08
5.589,38.97,33.0,7.98206e-11
5.589,38.97,34.0,3.15019e-10
5.589,38.97,35.0,4.5008e-13
5.589,38.97,36.0,5.66203e-13
5.589,38.97,37.0,1.6926e-13
5.589,38.97,38.0,1.456e-13
5.589,38.97,39.0,1.89263e-13
5.589,38.97,40.0,8.94784e-13
5.589,38.97,41.0,1.55711e-13
5.589,38.97,42.0,2.59148e-13
5.589,38.97,43.0,1.78141e-13
5.589,38.97,44.0,1.05995e-12
5.589,38.97,45.0,2.34962e-13
5.589,38.97,46.0,1.72354e-13
5.589,38.97,47.0,1.55792e-13
5.589,38.97,49.0,1.59233e-13
5.589,38.97,50.0,1.46072e-13
5.589,38.97,51.0,1.86004e-13
5.589,38.97,52.0,1.30676e-13
5.589,38.97,53.0,1.56638e-13
5.589,38.97,56.0,2.12991e-13
5.589,38.97,57.0,1.92229e-13
5.589,38.97,58.0,1.93527e-13
5.589,38.97,59.0,1.76658e-13
5.589,38.97,63.0,1.60531e-13
5.589,38.97,64.0,1.32355e-13
5.589,38.97,65.0,1.69614e-13
5.589,38.97,66.0,1.27164e-13
5.589,38.97,67.0,1.36803e-13
5.589,38.97,70.0,1.75731e-13
5.589,38.97,72.0,1.82405e-13
5.589,38.97,74.0,1.28128e-13
5.589,38.97,82.0,2.09839e-13
5.589,38.97,83.0,1.75917e-13
5.589,38.97,86.0,1.90918e-13
5.589,38.97,91.0,1.547e-13
5.589,38.97,94.0,1.80544e-13
11.198,38.977,2.0,8.00337e-12
11.198,38.977,4.0,7.4519e-13
11.198,38.977,6.0,4.61387e-13
11.198,38.977,12.0,6.15343e-13
11.198,38.977,13.0,9.38393e-13
11.198,38.977,14.0,6.47147e-12
11.198,38.977,15.0,2.59074e-11
11.198,38.977,16.0,7.66322e-09
11.198,38.977,17.0,1.15949e-11
11.198,38.977,18.0,3.8546e-11
11.198,38.977,19.0,5.23724e-12
11.198,38.977,20.0,3.24688e-13
11.198,38.977,22.0,2.20584e-13
11.198,38.977,23.0,1.5497e-13
11.198,38.977,24.0,2.1781e-13
11.198,38.977,25.0,1.96122e-13
11.198,38.977,26.0,1.77814e-13
11.198,38.977,27.0,2.02566e-13
11.198,38.977,28.0,6.56857e-11
11.198,38.977,29.0,1.42513e-12
11.198,38.977,30.0,6.26868e-12
11.198,38.977,31.0,1.68261e-10
11.198,38.977,32.0,7.96287e-08
11.198,38.977,33.0,8.02621e-11
11.198,38.977,34.0,3.12822e-10
11.198,38.977,35.0,4.1282e-13
