time,temp,m/z,abundance
0.0,38.561,2.0,7.85878e-12
0.0,38.561,4.0,9.74679e-13
0.0,38.561,6.0,3.53687e-13
0.0,38.561,12.0,5.02502e-13
0.0,38.561,13.0,7.81337e-13
0.0,38.561,14.0,8.00578e-12
0.0,38.561,15.0,2.47451e-11
0.0,38.561,16.0,8.00337e-09
0.0,38.561,17.0,1.14522e-11
0.0,38.561,18.0,3.91002e-11
0.0,38.561,19.0,6.13836e-12
0.0,38.561,20.0,3.77415e-13
0.0,38.561,22.0,1.99088e-13
0.0,38.561,23.0,1.66092e-13
0.0,38.561,24.0,1.80736e-13
0.0,38.561,25.0,1.85e-13
0.0,38.561,26.0,1.74902e-13
0.0,38.561,27.0,3.21958e-13
0.0,38.561,28.0,7.55941e-11
0.0,38.561,29.0,1.38064e-12
0.0,38.561,30.0,6.26923e-12
0.0,38.561,31.0,1.59845e-10
0.0,38.561,32.0,8.32332e-08
0.0,38.561,33.0,8.06733e-11
0.0,38.561,34.0,3.28365e-10
0.0,38.561,35.0,3.73336e-13
0.0,38.561,36.0,5.13477e-13
0.0,38.561,37.0,1.66277e-13
0.0,38.561,38.0,1.84258e-13
0.0,38.561,39.0,1.65074e-13
0.0,38.561,40.0,1.12767e-12
0.0,38.561,41.0,1.83274e-13
0.0,38.561,42.0,1.65907e-13
0.0,38.561,43.0,2.37089e-13
0.0,38.561,44.0,1.15152e-12
0.0,38.561,45.0,2.39128e-13
0.0,38.561,46.0,1.54784e-13
0.0,38.561,47.0,1.70534e-13
0.0,38.561,49.0,1.70898e-13
0.0,38.561,50.0,2.54982e-13
0.0,38.561,51.0,1.63436e-13
0.0,38.561,52.0,1.52745e-13
0.0,38.561,53.0,1.26854e-13
0.0,38.561,56.0,1.82961e-13
0.0,38.561,57.0,1.81107e-13
0.0,38.561,58.0,2.1781e-13
0.0,38.561,59.0,2.01127e-13
0.0,38.561,63.0,2.07059e-13
0.0,38.561,64.0,1.71653e-13
0.0,38.561,65.0,1.91488e-13
0.0,38.561,66.0,1.63868e-13
0.0,38.561,67.0,1.41067e-13
0.0,38.561,70.0,1.4255e-13
0.0,38.561,72.0,1.60902e-13
0.0,38.561,74.0,1.6653e-13
0.0,38.561,82.0,1.86004e-13
0.0,38.561,83.0,1.61458e-13
0.0,38.561,86.0,1.74174e-13
0.0,38.561,91.0,1.97605e-13
0.0,38.561,94.0,1.29759e-13
5.609,38.574,2.0,8.10106e-12
5.609,38.574,4.0,8.84588e-13
5.609,38.574,6.0,4.02948e-13
5.609,38.574,12.0,4.39712e-13
5.609,38.574,13.0,8.74764e-13
5.609,38.574,14.0,8.23954e-12
5.609,38.574,15.0,2.56664e-11
5.609,38.574,16.0,7.99355e-09
5.609,38.574,17.0,1.181e-11
5.609,38.574,18.0,4.08612e-11
5.609,38.574,19.0,5.59374e-12
5.609,38.574,20.0,3.78378e-13
5.609,38.574,22.0,1.9656e-13
5.609,38.574,23.0,1.65536e-13
5.609,38.574,24.0,1.76844e-13
5.609,38.574,25.0,1.77029e-13
5.609,38.574,26.0,1.60346e-13
5.609,38.574,27.0,2.23186e-13
5.609,38.574,28.0,7.51492e-11
5.609,38.574,29.0,1.16005e-12
5.609,38.574,30.0,6.80117e-12
5.609,38.574,31.0,1.62126e-10
5.609,38.574,32.0,8.32159e-08
5.609,38.574,33.0,8.24643e-11
5.609,38.574,34.0,3.27809e-10
5.609,38.574,35.0,3.92986e-13
5.609,38.574,36.0,4.01327e-13
5.609,38.574,37.0,1.82775e-13
5.609,38.574,38.0,2.01498e-13
5.609,38.574,39.0,1.51633e-13
5.609,38.574,40.0,8.28606e-13
5.609,38.574,41.0,2.38943e-13
5.609,38.574,42.0,2.20035e-13
5.609,38.574,43.0,2.07662e-13
5.609,38.574,44.0,1.22996e-12
5.609,38.574,45.0,1.52931e-13
5.609,38.574,46.0,1.86668e-13
5.609,38.574,47.0,1.5743e-13
5.609,38.574,49.0,1.70541e-13
5.609,38.574,50.0,1.53116e-13
5.609,38.574,51.0,1.87595e-13
5.609,38.574,52.0,2.01869e-13
5.609,38.574,53.0,2.29674e-13
5.609,38.574,56.0,2.0261e-13
5.609,38.574,57.0,2.10581e-13
5.609,38.574,58.0,1.79634e-13
5.609,38.574,59.0,1.7472e-13
5.609,38.574,63.0,1.52004e-13
5.609,38.574,64.0,1.2922e-13
5.609,38.574,65.0,1.76658e-13
5.609,38.574,66.0,1.66648e-13
5.609,38.574,67.0,1.69429e-13
5.609,38.574,70.0,1.86112e-13
5.609,38.574,72.0,1.93712e-13
5.609,38.574,74.0,2.11322e-13
5.609,38.574,82.0,2.14844e-13
5.609,38.574,83.0,1.73264e-13
5.609,38.574,86.0,1.54043e-13
5.609,38.574,91.0,1.55897e-13
5.609,38.574,94.0,1.59068e-13
11.198,38.588,2.0,7.20165e-12
11.198,38.588,4.0,8.21562e-13
11.198,38.588,6.0,4.83261e-13
11.198,38.588,12.0,5.56011e-13
11.198,38.588,13.0,7.22945e-13
11.198,38.588,14.0,7.96556e-12
11.198,38.588,15.0,2.49759e-11
11.198,38.588,16.0,8.01709e-09
11.198,38.588,17.0,1.21047e-11
11.198,38.588,18.0,4.07852e-11
11.198,38.588,19.0,5.71813e-12
11.198,38.588,20.0,5.14333e-13
11.198,38.588,22.0,2.05842e-13
11.198,38.588,23.0,1.63682e-13
11.198,38.588,24.0,1.68316e-13
11.198,38.588,25.0,1.72718e-13
11.198,38.588,26.0,1.89098e-13
11.198,38.588,27.0,2.30045e-13
11.198,38.588,28.0,7.64394e-11
11.198,38.588,29.0,1.3165e-12
11.198,38.588,30.0,6.84889e-12
11.198,38.588,31.0,1.62922e-10
11.198,38.588,32.0,8.32962e-08
11.198,38.588,33.0,8.21913e-11
11.198,38.588,34.0,3.30094e-10
11.198,38.588,35.0,3.46272e-13
11.198,38.588,36.0,6.93286e-13
11.198,38.588,37.0,2.39313e-13
11.198,38.588,38.0,1.63497e-13
11.198,38.588,39.0,2.09654e-13
11.198,38.588,40.0,1.06551e-12
11.198,38.588,41.0,1.86483e-13
11.198,38.588,42.0,1.6835e-13
11.198,38.588,43.0,2.3783e-13
11.198,38.588,44.0,1.13762e-12
11.198,38.588,45.0,1.86186e-13
11.198,38.588,46.0,2.00382e-13
11.198,38.588,47.0,2.06206e-13
11.198,38.588,49.0,1.83092e-13
11.198,38.588,50.0,1.75266e-13
11.198,38.588,51.0,1.6739e-13
11.198,38.588,52.0,1.40686e-13
11.198,38.588,53.0,1.22159e-13
11.198,38.588,56.0,1.77268e-13
11.198,38.588,57.0,1.9383e-13
11.198,38.588,58.0,1.78178e-13
11.198,38.588,59.0,1.84002e-13
11.198,38.588,63.0,1.67019e-13
11.198,38.588,64.0,1.51633e-13
11.198,38.588,65.0,1.73321e-13
11.198,38.588,66.0,1.03993e-13
11.198,38.588,67.0,1.7777e-13
11.198,38.588,70.0,1.55711e-13
11.198,38.588,72.0,2.06934e-13
11.198,38.588,74.0,2.10756e-13
11.198,38.588,82.0,1.8473e-13
11.198,38.588,83.0,1.78883e-13
11.198,38.588,86.0,1.81849e-13
11.198,38.588,91.0,1.8778e-13
11.198,38.588,94.0,1.73321e-13
16.807,38.607,2.0,7.88122e-12
16.807,38.607,4.0,9.3019e-13
16.807,38.607,6.0,3.79834e-13
16.807,38.607,12.0,4.3134e-13
16.807,38.607,13.0,9.70971e-13
16.807,38.607,14.0,7.84618e-12
16.807,38.607,15.0,2.64338e-11
16.807,38.607,16.0,7.98966e-09
16.807,38.607,17.0,1.23994e-11
16.807,38.607,18.0,3.9914e-11
16.807,38.607,19.0,5.56811e-12
16.807,38.607,20.0,3.77229e-13
16.807,38.607,22.0,1.96196e-13
16.807,38.607,23.0,2.002e-13
16.807,38.607,24.0,1.66348e-13
16.807,38.607,25.0,1.56453e-13
16.807,38.607,26.0,2.08171e-13
16.807,38.607,27.0,2.08356e-13
16.807,38.607,28.0,7.52382e-11
16.807,38.607,29.0,1.33893e-12
16.807,38.607,30.0,6.82293e-12
16.807,38.607,31.0,1.62348e-10
16.807,38.607,32.0,8.32147e-08
16.807,38.607,33.0,8.20821e-11
16.807,38.607,34.0,3.29675e-10
16.807,38.607,35.0,2.9211e-13
16.807,38.607,36.0,4.70656e-13
16.807,38.607,37.0,2.20591e-13
16.807,38.607,38.0,1.37956e-13
16.807,38.607,39.0,1.82034e-13
16.807,38.607,40.0,9.18882e-13
16.807,38.607,41.0,2.3023e-13
16.807,38.607,42.0,1.84444e-13
16.807,38.607,43.0,2.06317e-13
16.807,38.607,44.0,1.15504e-12
16.807,38.607,45.0,2.18181e-13
16.807,38.607,46.0,1.83456e-13
16.807,38.607,47.0,1.96196e-13
16.807,38.607,49.0,1.64346e-13
16.807,38.607,50.0,1.68131e-13
16.807,38.607,51.0,1.64424e-13
16.807,38.607,52.0,1.82775e-13
16.807,38.607,53.0,1.78326e-13
16.807,38.607,56.0,1.94083e-13
16.807,38.607,57.0,1.98161e-13
16.807,38.607,58.0,1.92374e-13
16.807,38.607,59.0,1.79816e-13
16.807,38.607,63.0,2.03476e-13
16.807,38.607,64.0,2.00942e-13
16.807,38.607,65.0,1.60716e-13
16.807,38.607,66.0,1.87966e-13
16.807,38.607,67.0,1.77956e-13
16.807,38.607,70.0,1.64053e-13
16.807,38.607,72.0,1.42142e-13
16.807,38.607,74.0,1.91673e-13
16.807,38.607,82.0,1.70716e-13
16.807,38.607,83.0,1.63436e-13
16.807,38.607,86.0,1.49779e-13
16.807,38.607,91.0,1.85e-13
16.807,38.607,94.0,1.53608e-13
22.406,38.629,2.0,8.07715e-12
22.406,38.629,4.0,7.74478e-13
22.406,38.629,6.0,3.91482e-13
22.406,38.629,12.0,5.85313e-13
22.406,38.629,13.0,9.37048e-13
22.406,38.629,14.0,7.78927e-12
22.406,38.629,15.0,2.52197e-11
22.406,38.629,16.0,7.98521e-09
22.406,38.629,17.0,1.14726e-11
22.406,38.629,18.0,3.99529e-11
22.406,38.629,19.0,5.72791e-12
22.406,38.629,20.0,4.65921e-13
22.406,38.629,22.0,1.72172e-13
22.406,38.629,23.0,1.78141e-13
22.406,38.629,24.0,1.79068e-13
22.406,38.629,25.0,1.82364e-13
22.406,38.629,26.0,1.85556e-13
22.406,38.629,27.0,2.08171e-13
22.406,38.629,28.0,7.75961e-11
22.406,38.629,29.0,1.18118e-12
22.406,38.629,30.0,6.46387e-12
22.406,38.629,31.0,1.61754e-10
22.406,38.629,32.0,8.33015e-08
22.406,38.629,33.0,8.22641e-11
22.406,38.629,34.0,3.28711e-10
22.406,38.629,35.0,3.58136e-13
22.406,38.629,36.0,4.28577e-13
22.406,38.629,37.0,2.01498e-13
22.406,38.629,38.0,2.10025e-13
22.406,38.629,39.0,1.7258e-13
22.406,38.629,40.0,9.61332e-13
22.406,38.629,41.0,1.93156e-13
22.406,38.629,42.0,1.98903e-13
22.406,38.629,43.0,1.70541e-13
22.406,38.629,44.0,1.11748e-12
22.406,38.629,45.0,1.71097e-13
22.406,38.629,46.0,1.80736e-13
22.406,38.629,47.0,1.92044e-13
22.406,38.629,49.0,1.94922e-13
22.406,38.629,50.0,1.76287e-13
22.406,38.629,51.0,1.88336e-13
