time,temp,m/z,abundance
0.0,38.419,2.0,5.09825e-12
0.0,38.419,4.0,6.72339e-13
0.0,38.419,6.0,2.58622e-13
0.0,38.419,12.0,3.46346e-13
0.0,38.419,13.0,2.54885e-13
0.0,38.419,14.0,1.32651e-12
0.0,38.419,15.0,4.97275e-12
0.0,38.419,16.0,7.09246e-10
0.0,38.419,17.0,6.52968e-12
0.0,38.419,18.0,2.07949e-11
0.0,38.419,19.0,8.1804e-13
0.0,38.419,20.0,2.87881e-13
0.0,38.419,22.0,2.58592e-13
0.0,38.419,23.0,2.0502e-13
0.0,38.419,24.0,1.67986e-13
0.0,38.419,25.0,2.11848e-13
0.0,38.419,26.0,1.74063e-13
0.0,38.419,27.0,2.38016e-13
0.0,38.419,28.0,8.80881e-12
0.0,38.419,29.0,4.10596e-13
0.0,38.419,30.0,2.86249e-12
0.0,38.419,31.0,3.13499e-11
0.0,38.419,32.0,9.57939e-09
0.0,38.419,33.0,8.59405e-12
0.0,38.419,34.0,2.49768e-11
0.0,38.419,35.0,2.16142e-13
0.0,38.419,36.0,2.25225e-13
0.0,38.419,37.0,1.65721e-13
0.0,38.419,38.0,2.17625e-13
0.0,38.419,39.0,2.18367e-13
0.0,38.419,40.0,2.14288e-13
0.0,38.419,42.0,2.12576e-13
0.0,38.419,43.0,2.0384e-13
0.0,38.419,44.0,7.76777e-13
0.0,38.419,45.0,2.15401e-13
0.0,38.419,46.0,1.79809e-13
0.0,38.419,48.0,1.76287e-13
0.0,38.419,49.0,1.67019e-13
0.0,38.419,50.0,1.99459e-13
0.0,38.419,51.0,1.59789e-13
0.0,38.419,52.0,1.92044e-13
0.0,38.419,53.0,2.01312e-13
0.0,38.419,56.0,2.0111e-13
0.0,38.419,57.0,1.86004e-13
0.0,38.419,58.0,2.38602e-13
0.0,38.419,59.0,2.00571e-13
0.0,38.419,63.0,1.92415e-13
0.0,38.419,64.0,1.86112e-13
0.0,38.419,65.0,1.78883e-13
0.0,38.419,66.0,2.12805e-13
0.0,38.419,67.0,2.07986e-13
0.0,38.419,70.0,2.11848e-13
0.0,38.419,72.0,2.05114e-13
0.0,38.419,74.0,2.1385e-13
0.0,38.419,82.0,1.49409e-13
0.0,38.419,83.0,1.84444e-13
0.0,38.419,86.0,2.0261e-13
0.0,38.419,91.0,1.84073e-13
0.0,38.419,94.0,1.74356e-13
5.519,38.425,2.0,5.16924e-12
5.519,38.425,4.0,5.60375e-13
5.519,38.425,6.0,2.16216e-13
5.519,38.425,12.0,2.32778e-13
5.519,38.425,13.0,3.81472e-13
5.519,38.425,14.0,1.12001e-12
5.519,38.425,15.0,5.5055e-12
5.519,38.425,16.0,7.07207e-10
5.519,38.425,17.0,6.00767e-12
5.519,38.425,18.0,2.15011e-11
5.519,38.425,19.0,9.65781e-13
5.519,38.425,20.0,2.7118e-13
5.519,38.425,22.0,1.7563e-13
5.519,38.425,23.0,1.79995e-13
5.519,38.425,24.0,1.5738e-13
5.519,38.425,25.0,1.64794e-13
5.519,38.425,26.0,1.65351e-13
5.519,38.425,27.0,2.09469e-13
5.519,38.425,28.0,8.51481e-12
5.519,38.425,29.0,3.8798e-13
5.519,38.425,30.0,2.97705e-12
5.519,38.425,31.0,3.07344e-11
5.519,38.425,32.0,9.58829e-09
5.519,38.425,33.0,8.9128e-12
5.519,38.425,34.0,2.4708e-11
5.519,38.425,35.0,2.32455e-13
5.519,38.425,36.0,1.97234e-13
5.519,38.425,37.0,1.6016e-13
5.519,38.425,38.0,1.61616e-13
5.519,38.425,39.0,1.9019e-13
5.519,38.425,40.0,2.62485e-13
5.519,38.425,42.0,2.15771e-13
5.519,38.425,43.0,2.21332e-13
5.519,38.425,44.0,8.19152e-13
5.519,38.425,45.0,2.26152e-13
5.519,38.425,46.0,1.36062e-13
5.519,38.425,48.0,1.74434e-13
5.519,38.425,49.0,1.72209e-13
5.519,38.425,50.0,1.58677e-13
5.519,38.425,51.0,1.66277e-13
5.519,38.425,52.0,1.7472e-13
5.519,38.425,53.0,2.12064e-13
5.519,38.425,56.0,2.04093e-13
5.519,38.425,57.0,2.1021e-13
5.519,38.425,58.0,1.79995e-13
5.519,38.425,59.0,2.04649e-13
5.519,38.425,63.0,1.5738e-13
5.519,38.425,64.0,2.19293e-13
5.519,38.425,65.0,1.97234e-13
5.519,38.425,66.0,1.85741e-13
5.519,38.425,67.0,1.6776e-13
5.519,38.425,70.0,1.95381e-13
5.519,38.425,72.0,1.86853e-13
5.519,38.425,74.0,2.18552e-13
5.519,38.425,82.0,2.02384e-13
5.519,38.425,83.0,1.7472e-13
5.519,38.425,86.0,2.184e-13
5.519,38.425,91.0,1.94083e-13
5.519,38.425,94.0,1.64609e-13
11.018,38.431,2.0,5.555e-12
11.018,38.431,4.0,7.14418e-13
11.018,38.431,6.0,2.23001e-13
11.018,38.431,12.0,2.74456e-13
11.018,38.431,13.0,3.00115e-13
11.018,38.431,14.0,1.14988e-12
11.018,38.431,15.0,5.54536e-12
11.018,38.431,16.0,7.05891e-10
11.018,38.431,17.0,6.90227e-12
11.018,38.431,18.0,1.97883e-11
11.018,38.431,19.0,9.62259e-13
11.018,38.431,20.0,2.46357e-13
11.018,38.431,22.0,2.14214e-13
11.018,38.431,23.0,1.49968e-13
11.018,38.431,24.0,2.15488e-13
11.018,38.431,25.0,2.32778e-13
11.018,38.431,26.0,1.96493e-13
11.018,38.431,27.0,2.8788e-13
11.018,38.431,28.0,9.18009e-12
11.018,38.431,29.0,4.00582e-13
11.018,38.431,30.0,3.18191e-12
11.018,38.431,31.0,3.04842e-11
11.018,38.431,32.0,9.60053e-09
11.018,38.431,33.0,8.83847e-12
11.018,38.431,34.0,2.53383e-11
11.018,38.431,35.0,2.43948e-13
11.018,38.431,36.0,1.80551e-13
11.018,38.431,37.0,1.56082e-13
11.018,38.431,38.0,2.00386e-13
11.018,38.431,39.0,1.55897e-13
11.018,38.431,40.0,2.56256e-13
11.018,38.431,42.0,1.6471e-13
11.018,38.431,43.0,2.06206e-13
11.018,38.431,44.0,9.29633e-13
11.018,38.431,45.0,1.90746e-13
11.018,38.431,46.0,2.23372e-13
11.018,38.431,48.0,2.01498e-13
11.018,38.431,49.0,1.98903e-13
11.018,38.431,50.0,2.16327e-13
11.018,38.431,51.0,2.16944e-13
11.018,38.431,52.0,1.63497e-13
11.018,38.431,53.0,2.13668e-13
11.018,38.431,56.0,1.7563e-13
11.018,38.431,57.0,1.85094e-13
11.018,38.431,58.0,1.75448e-13
11.018,38.431,59.0,2.03351e-13
11.018,38.431,63.0,2.18552e-13
11.018,38.431,64.0,2.03908e-13
11.018,38.431,65.0,1.91117e-13
11.018,38.431,66.0,2.25411e-13
11.018,38.431,67.0,1.94824e-13
11.018,38.431,70.0,1.8778e-13
11.018,38.431,72.0,1.90746e-13
11.018,38.431,74.0,1.79439e-13
11.018,38.431,82.0,1.7108e-13
11.018,38.431,83.0,2.09654e-13
11.018,38.431,86.0,2.06132e-13
11.018,38.431,91.0,1.8259e-13
11.018,38.431,94.0,1.7108e-13
16.516,38.439,2.0,5.57317e-12
16.516,38.439,4.0,5.60375e-13
16.516,38.439,6.0,2.70085e-13
16.516,38.439,12.0,2.41332e-13
16.516,38.439,13.0,3.58722e-13
16.516,38.439,14.0,1.20806e-12
16.516,38.439,15.0,5.06581e-12
16.516,38.439,16.0,7.01646e-10
16.516,38.439,17.0,6.18174e-12
16.516,38.439,18.0,2.01146e-11
16.516,38.439,19.0,1.12038e-12
16.516,38.439,20.0,2.31899e-13
16.516,38.439,22.0,1.80362e-13
16.516,38.439,23.0,2.01869e-13
16.516,38.439,24.0,1.8473e-13
16.516,38.439,25.0,2.18582e-13
16.516,38.439,26.0,2.01474e-13
16.516,38.439,27.0,2.60988e-13
16.516,38.439,28.0,8.92559e-12
16.516,38.439,29.0,4.26538e-13
16.516,38.439,30.0,3.12164e-12
16.516,38.439,31.0,3.12998e-11
16.516,38.439,32.0,9.59478e-09
16.516,38.439,33.0,8.28465e-12
16.516,38.439,34.0,2.51215e-11
16.516,38.439,35.0,1.93284e-13
16.516,38.439,36.0,2.48397e-13
16.516,38.439,37.0,2.26708e-13
16.516,38.439,38.0,2.05205e-13
16.516,38.439,39.0,2.20776e-13
16.516,38.439,40.0,2.25411e-13
16.516,38.439,42.0,1.97976e-13
16.516,38.439,43.0,1.54414e-13
16.516,38.439,44.0,8.36763e-13
16.516,38.439,45.0,1.88522e-13
16.516,38.439,46.0,1.84912e-13
16.516,38.439,48.0,2.20038e-13
16.516,38.439,49.0,2.30048e-13
16.516,38.439,50.0,2.31713e-13
16.516,38.439,51.0,2.078e-13
16.516,38.439,52.0,2.15586e-13
16.516,38.439,53.0,1.84258e-13
16.516,38.439,56.0,2.20776e-13
16.516,38.439,57.0,1.91488e-13
16.516,38.439,58.0,1.66277e-13
16.516,38.439,59.0,1.46146e-13
16.516,38.439,63.0,1.89078e-13
16.516,38.439,64.0,1.96678e-13
16.516,38.439,65.0,2.12212e-13
16.516,38.439,66.0,2.09846e-13
16.516,38.439,67.0,2.11322e-13
16.516,38.439,70.0,1.911e-13
16.516,38.439,72.0,1.65907e-13
16.516,38.439,74.0,2.2986e-13
16.516,38.439,82.0,1.82775e-13
16.516,38.439,83.0,1.61434e-13
16.516,38.439,86.0,1.87096e-13
16.516,38.439,91.0,1.95286e-13
16.516,38.439,94.0,2.21703e-13
22.025,38.453,2.0,5.07526e-12
22.025,38.453,4.0,4.86412e-13
22.025,38.453,6.0,2.36236e-13
22.025,38.453,12.0,3.24506e-13
22.025,38.453,13.0,3.49794e-13
22.025,38.453,14.0,1.44014e-12
22.025,38.453,15.0,5.61284e-12
22.025,38.453,16.0,7.0426e-10
22.025,38.453,17.0,6.1404e-12
22.025,38.453,18.0,2.04519e-11
22.025,38.453,19.0,8.04694e-13
22.025,38.453,20.0,2.0502e-13
22.025,38.453,22.0,2.09283e-13
22.025,38.453,23.0,1.9019e-13
22.025,38.453,24.0,2.06752e-13
22.025,38.453,25.0,1.94454e-13
22.025,38.453,26.0,1.9019e-13
22.025,38.453,27.0,2.87324e-13
22.025,38.453,28.0,7.94943e-12
22.025,38.453,29.0,4.53787e-13
22.025,38.453,30.0,2.93534e-12
22.025,38.453,31.0,3.22508e-11
22.025,38.453,32.0,9.57457e-09
22.025,38.453,33.0,8.81973e-12
22.025,38.453,34.0,2.50323e-11
22.025,38.453,35.0,2.02566e-13
22.025,38.453,36.0,2.3023e-13
22.025,38.453,37.0,1.76843e-13
22.025,38.453,38.0,1.85185e-13
22.025,38.453,39.0,2.20766e-13
22.025,38.453,40.0,2.80466e-13
22.025,38.453,42.0,1.97605e-13
22.025,38.453,43.0,1.71653e-13
22.025,38.453,44.0,7.31843e-13
22.025,38.453,45.0,1.90376e-13
22.025,38.453,46.0,2.1021e-13
22.025,38.453,48.0,1.73082e-13
22.025,38.453,49.0,1.67622e-13
22.025,38.453,50.0,1.71468e-13
22.025,38.453,51.0,1.87096e-13
22.025,38.453,52.0,1.78542e-13
22.025,38.453,53.0,1.82034e-13
22.025,38.453,56.0,1.6739e-13
22.025,38.453,57.0,1.66463e-13
22.025,38.453,58.0,1.76287e-13
22.025,38.453,59.0,1.83702e-13
22.025,38.453,63.0,1.95566e-13
22.025,38.453,64.0,1.52189e-13
22.025,38.453,65.0,1.77029e-13
22.025,38.453,66.0,1.78141e-13
22.025,38.453,67.0,1.95566e-13
22.025,38.453,70.0,2.2745e-13
22.025,38.453,72.0,1.98744e-13
22.025,38.453,74.0,1.89098e-13
22.025,38.453,82.0,1.59432e-13
22.025,38.453,83.0,1.90005e-13
22.025,38.453,86.0,1.66092e-13
22.025,38.453,91.0,1.74063e-13
22.025,38.453,94.0,1.55711e-13
27.524,38.466,2.0,5.44174e-12
27.524,38.466,4.0,6.34894e-13
27.524,38.466,6.0,2.0261e-13
27.524,38.466,12.0,2.49522e-13
27.524,38.466,13.0,2.5025e-13
27.524,38.466,14.0,1.42015e-12
27.524,38.466,15.0,5.64861e-12
27.524,38.466,16.0,7.03555e-10
27.524,38.466,17.0,6.61365e-12
27.524,38.466,18.0,2.10155e-11
27.524,38.466,19.0,9.41312e-13
27.524,38.466,20.0,2.33567e-13
27.524,38.466,22.0,2.28191e-13
