time,temp,m/z,abundance
0.0,38.588,2.0,7.87695e-12
0.0,38.588,4.0,8.10996e-13
0.0,38.588,6.0,3.37246e-13
0.0,38.588,12.0,6.25899e-13
0.0,38.588,13.0,9.18737e-13
0.0,38.588,14.0,7.28302e-12
0.0,38.588,15.0,2.62893e-11
0.0,38.588,16.0,8.07159e-09
0.0,38.588,17.0,1.30019e-11
0.0,38.588,18.0,4.61789e-11
0.0,38.588,19.0,6.30394e-12
0.0,38.588,20.0,2.73607e-13
0.0,38.588,22.0,1.95381e-13
0.0,38.588,23.0,2.20035e-13
0.0,38.588,24.0,1.59432e-13
0.0,38.588,25.0,1.68687e-13
0.0,38.588,26.0,2.06874e-13
0.0,38.588,27.0,2.18737e-13
0.0,38.588,28.0,6.94731e-11
0.0,38.588,29.0,1.3508e-12
0.0,38.588,30.0,7.12583e-12
0.0,38.588,31.0,1.68428e-10
0.0,38.588,32.0,8.47514e-08
0.0,38.588,33.0,8.44734e-11
0.0,38.588,34.0,3.3958e-10
0.0,38.588,35.0,3.68702e-13
0.0,38.588,36.0,5.33311e-13
0.0,38.588,37.0,1.71468e-13
0.0,38.588,38.0,1.95566e-13
0.0,38.588,39.0,2.23314e-13
0.0,38.588,40.0,8.60679e-13
0.0,38.588,41.0,2.40426e-13
0.0,38.588,42.0,1.8259e-13
0.0,38.588,43.0,2.1744e-13
0.0,38.588,44.0,1.28907e-12
0.0,38.588,45.0,1.99459e-13
0.0,38.588,46.0,1.67204e-13
0.0,38.588,47.0,1.97234e-13
0.0,38.588,49.0,1.49223e-13
0.0,38.588,50.0,1.78141e-13
0.0,38.588,51.0,1.73136e-13
0.0,38.588,52.0,2.12249e-13
0.0,38.588,53.0,1.80551e-13
0.0,38.588,56.0,2.14578e-13
0.0,38.588,57.0,1.9201e-13
0.0,38.588,58.0,1.6289e-13
0.0,38.588,59.0,1.49422e-13
0.0,38.588,63.0,1.54414e-13
0.0,38.588,64.0,1.43234e-13
0.0,38.588,65.0,1.71097e-13
0.0,38.588,66.0,1.39584e-13
0.0,38.588,67.0,1.70912e-13
0.0,38.588,70.0,1.82775e-13
0.0,38.588,72.0,1.70716e-13
0.0,38.588,74.0,1.6107e-13
0.0,38.588,82.0,1.5652e-13
0.0,38.588,83.0,1.456e-13
0.0,38.588,86.0,1.73692e-13
0.0,38.588,91.0,1.64794e-13
0.0,38.588,94.0,1.41623e-13
5.599,38.596,2.0,7.9802e-12
5.599,38.596,4.0,9.50395e-13
5.599,38.596,6.0,3.41068e-13
5.599,38.596,12.0,5.58922e-13
5.599,38.596,13.0,1.14114e-12
5.599,38.596,14.0,7.6191e-12
5.599,38.596,15.0,2.53198e-11
5.599,38.596,16.0,8.05324e-09
5.599,38.596,17.0,1.30742e-11
5.599,38.596,18.0,4.3964e-11
5.599,38.596,19.0,5.31896e-12
5.599,38.596,20.0,4.31728e-13
5.599,38.596,22.0,1.98532e-13
5.599,38.596,23.0,1.774e-13
5.599,38.596,24.0,1.65907e-13
5.599,38.596,25.0,1.31798e-13
5.599,38.596,26.0,1.926e-13
5.599,38.596,27.0,2.92885e-13
