time,temp,m/z,abundance
0.0,38.2,2.0,5.28176e-12
0.0,38.2,4.0,1.29926e-12
0.0,38.2,6.0,2.02748e-13
0.0,38.2,12.0,3.13222e-13
0.0,38.2,13.0,2.64628e-13
0.0,38.2,14.0,1.52912e-12
0.0,38.2,15.0,5.61617e-12
0.0,38.2,16.0,9.15397e-10
0.0,38.2,17.0,8.65495e-12
0.0,38.2,18.0,3.09828e-11
0.0,38.2,19.0,1.44663e-12
0.0,38.2,20.0,2.82134e-13
0.0,38.2,22.0,1.93284e-13
0.0,38.2,23.0,1.55064e-13
0.0,38.2,24.0,1.87642e-13
0.0,38.2,25.0,1.59419e-13
0.0,38.2,26.0,1.52375e-13
0.0,38.2,27.0,2.23557e-13
0.0,38.2,28.0,1.20546e-11
0.0,38.2,29.0,3.94839e-13
0.0,38.2,30.0,3.61361e-12
0.0,38.2,31.0,3.07507e-11
0.0,38.2,32.0,1.31441e-08
0.0,38.2,33.0,1.09746e-11
0.0,38.2,34.0,4.10683e-11
0.0,38.2,35.0,1.76473e-13
0.0,38.2,36.0,1.69243e-13
0.0,38.2,37.0,2.08357e-13
0.0,38.2,38.0,1.9501e-13
0.0,38.2,39.0,1.49965e-13
0.0,38.2,40.0,3.29589e-13
0.0,38.2,42.0,1.77956e-13
0.0,38.2,43.0,1.9838e-13
0.0,38.2,44.0,1.60342e-12
0.0,38.2,45.0,1.47784e-13
0.0,38.2,46.0,1.95195e-13
0.0,38.2,48.0,1.69985e-13
0.0,38.2,49.0,1.93156e-13
0.0,38.2,50.0,2.20776e-13
0.0,38.2,51.0,1.63311e-13
0.0,38.2,52.0,1.86668e-13
0.0,38.2,53.0,1.80736e-13
0.0,38.2,56.0,1.7199e-13
0.0,38.2,57.0,1.84366e-13
0.0,38.2,58.0,1.59614e-13
0.0,38.2,59.0,1.37916e-13
0.0,38.2,63.0,1.6016e-13
0.0,38.2,64.0,1.75917e-13
0.0,38.2,65.0,1.89078e-13
0.0,38.2,66.0,1.89263e-13
0.0,38.2,67.0,2.03352e-13
0.0,38.2,70.0,1.6739e-13
0.0,38.2,72.0,1.74619e-13
0.0,38.2,74.0,1.6835e-13
0.0,38.2,82.0,1.83274e-13
0.0,38.2,83.0,1.55246e-13
