time,temp,m/z,abundance
0.0,32.296,0.0,7.995804e-10
0.0,32.296,1.0,1.233055e-09
0.0,32.296,2.0,4.342632e-10
0.0,32.296,3.0,6.966506e-10
0.0,32.296,4.0,8.587558e-08
0.0,32.296,5.0,4.67973e-11
0.0,32.296,6.0,1.014436e-12
0.0,32.296,7.0,4.462868e-13
0.0,32.296,8.0,5.202097e-13
0.0,32.296,9.0,3.123664e-13
0.0,32.296,10.0,2.937759e-13
0.0,32.296,11.0,2.448102e-13
0.0,32.296,12.0,6.179127e-13
0.0,32.296,13.0,4.909641e-13
0.0,32.296,14.0,3.063106e-11
0.0,32.296,15.0,1.982792e-12
0.0,32.296,16.0,5.786515e-11
0.0,32.296,17.0,9.760952e-11
0.0,32.296,18.0,4.161227e-10
0.0,32.296,19.0,7.602119e-12
0.0,32.296,20.0,1.585989e-12
0.0,32.296,21.0,2.057165e-13
0.0,32.296,22.0,2.008547e-13
0.0,32.296,23.0,2.882797e-13
0.0,32.296,24.0,2.27838e-13
0.0,32.296,25.0,2.57373e-13
0.0,32.296,26.0,7.286138e-13
0.0,32.296,27.0,5.283088e-12
0.0,32.296,28.0,5.364556e-10
0.0,32.296,29.0,4.707468e-12
0.0,32.296,30.0,1.914111e-12
0.0,32.296,31.0,4.265974e-12
0.0,32.296,32.0,4.470102e-10
0.0,32.296,33.0,2.579116e-12
0.0,32.296,34.0,5.289599e-12
0.0,32.296,35.0,1.802175e-12
0.0,32.296,36.0,2.089626e-12
0.0,32.296,37.0,4.407335e-13
0.0,32.296,38.0,4.266531e-13
0.0,32.296,39.0,3.221874e-13
0.0,32.296,40.0,6.697985e-12
0.0,32.296,41.0,2.486921e-13
0.0,32.296,42.0,1.540817e-13
0.0,32.296,43.0,2.657753e-13
0.0,32.296,44.0,3.028797e-12
0.0,32.296,45.0,1.488345e-13
0.0,32.296,46.0,1.212935e-13
0.0,32.296,47.0,2.138029e-13
0.0,32.296,48.0,7.869286e-13
0.0,32.296,49.0,1.57402e-13
0.0,32.296,50.0,2.750059e-13
0.0,32.296,51.0,1.613757e-13
0.0,32.296,52.0,1.413394e-13
0.0,32.296,53.0,1.727321e-13
0.0,32.296,54.0,1.983627e-13
0.0,32.296,55.0,1.461893e-13
0.0,32.296,56.0,1.760283e-13
0.0,32.296,57.0,2.593574e-13
0.0,32.296,58.0,1.694238e-13
0.0,32.296,59.0,1.462874e-13
0.0,32.296,60.0,1.929359e-13
0.0,32.296,61.0,1.954375e-13
0.0,32.296,62.0,1.802151e-13
0.0,32.296,63.0,1.974914e-13
0.0,32.296,64.0,1.285822e-12
0.0,32.296,65.0,1.861183e-13
0.0,32.296,66.0,1.670515e-13
0.0,32.296,67.0,1.24731e-13
0.0,32.296,68.0,1.642866e-13
0.0,32.296,69.0,1.670993e-13
0.0,32.296,70.0,1.994567e-13
0.0,32.296,71.0,1.581393e-13
0.0,32.296,72.0,1.814911e-13
0.0,32.296,73.0,1.726842e-13
0.0,32.296,74.0,1.636762e-13
0.0,32.296,75.0,2.17262e-13
0.0,32.296,76.0,1.797651e-13
0.0,32.296,77.0,1.617348e-13
0.0,32.296,78.0,1.965745e-13
0.0,32.296,79.0,1.887563e-13
0.0,32.296,80.0,1.557167e-13
0.0,32.296,81.0,1.716404e-13
0.0,32.296,82.0,1.641717e-13
0.0,32.296,83.0,1.904248e-13
0.0,32.296,84.0,1.549554e-13
0.0,32.296,85.0,2.03859e-13
0.0,32.296,86.0,1.843732e-13
0.0,32.296,87.0,1.666589e-13
0.0,32.296,88.0,1.45148e-13
0.0,32.296,89.0,1.875379e-13
0.0,32.296,90.0,1.35745e-13
0.0,32.296,91.0,1.731869e-13
0.0,32.296,92.0,1.661897e-13
0.0,32.296,93.0,1.82439e-13
0.0,32.296,94.0,2.141883e-13
0.0,32.296,95.0,1.372292e-13
0.0,32.296,96.0,1.549627e-13
0.0,32.296,97.0,2.023963e-13
0.0,32.296,98.0,1.618832e-13
0.0,32.296,99.0,1.460193e-13
5.209,32.354,0.0,8.057565e-10
5.209,32.354,1.0,1.215795e-09
5.209,32.354,2.0,4.452101e-10
5.209,32.354,3.0,6.923872e-10
5.209,32.354,4.0,8.579347e-08
5.209,32.354,5.0,4.783095e-11
5.209,32.354,6.0,8.41646e-13
5.209,32.354,7.0,4.855408e-13
5.209,32.354,8.0,4.118108e-13
5.209,32.354,9.0,2.734188e-13
5.209,32.354,10.0,2.914539e-13
5.209,32.354,11.0,2.275962e-13
5.209,32.354,12.0,8.36334e-13
5.209,32.354,13.0,6.040037e-13
5.209,32.354,14.0,3.254468e-11
5.209,32.354,15.0,1.726734e-12
5.209,32.354,16.0,6.070304e-11
5.209,32.354,17.0,1.032733e-10
5.209,32.354,18.0,4.091398e-10
5.209,32.354,19.0,8.832377e-12
5.209,32.354,20.0,1.757363e-12
5.209,32.354,21.0,1.925409e-13
5.209,32.354,22.0,1.669821e-13
5.209,32.354,23.0,2.233304e-13
5.209,32.354,24.0,2.507253e-13
5.209,32.354,25.0,3.238858e-13
5.209,32.354,26.0,8.227323e-13
5.209,32.354,27.0,4.453005e-12
5.209,32.354,28.0,5.209292e-10
5.209,32.354,29.0,3.716998e-12
5.209,32.354,30.0,1.541962e-12
5.209,32.354,31.0,4.436416e-12
5.209,32.354,32.0,4.431394e-10
5.209,32.354,33.0,1.816179e-12
5.209,32.354,34.0,6.482428e-12
5.209,32.354,35.0,1.313763e-12
5.209,32.354,36.0,2.626992e-12
5.209,32.354,37.0,5.514374e-13
5.209,32.354,38.0,9.148018e-13
5.209,32.354,39.0,2.694666e-13
5.209,32.354,40.0,6.465712e-12
5.209,32.354,41.0,2.022288e-13
5.209,32.354,42.0,1.78774e-13
5.209,32.354,43.0,2.631134e-13
5.209,32.354,44.0,2.337507e-12
5.209,32.354,45.0,2.233854e-13
5.209,32.354,46.0,1.361495e-13
5.209,32.354,47.0,1.785275e-13
5.209,32.354,48.0,1.244903e-12
5.209,32.354,49.0,1.618712e-13
5.209,32.354,50.0,2.352301e-13
5.209,32.354,51.0,1.756118e-13
5.209,32.354,52.0,1.540984e-13
5.209,32.354,53.0,2.124624e-13
5.209,32.354,54.0,1.551015e-13
5.209,32.354,55.0,2.082038e-13
5.209,32.354,56.0,1.851272e-13
5.209,32.354,57.0,1.487076e-13
5.209,32.354,58.0,1.87861e-13
5.209,32.354,59.0,1.633123e-13
5.209,32.354,60.0,2.282473e-13
5.209,32.354,61.0,1.641765e-13
5.209,32.354,62.0,1.642124e-13
5.209,32.354,63.0,1.565306e-13
5.209,32.354,64.0,1.17211e-12
5.209,32.354,65.0,1.594726e-13
5.209,32.354,66.0,1.937403e-13
5.209,32.354,67.0,1.504742e-13
5.209,32.354,68.0,1.435226e-13
5.209,32.354,69.0,1.543785e-13
5.209,32.354,70.0,1.632094e-13
5.209,32.354,71.0,2.047614e-13
5.209,32.354,72.0,1.61098e-13
5.209,32.354,73.0,1.566144e-13
5.209,32.354,74.0,1.72677e-13
5.209,32.354,75.0,1.442862e-13
5.209,32.354,76.0,2.385719e-13
5.209,32.354,77.0,1.843493e-13
5.209,32.354,78.0,1.621441e-13
5.209,32.354,79.0,1.490044e-13
5.209,32.354,80.0,1.826496e-13
5.209,32.354,81.0,1.463903e-13
5.209,32.354,82.0,1.955093e-13
5.209,32.354,83.0,1.543618e-13
5.209,32.354,84.0,1.685787e-13
5.209,32.354,85.0,1.514605e-13
5.209,32.354,86.0,1.442287e-13
5.209,32.354,87.0,1.344787e-13
5.209,32.354,88.0,1.688325e-13
5.209,32.354,89.0,1.521212e-13
5.209,32.354,90.0,1.490714e-13
5.209,32.354,91.0,1.69012e-13
5.209,32.354,92.0,1.442239e-13
5.209,32.354,93.0,1.658857e-13
5.209,32.354,94.0,1.323386e-13
5.209,32.354,95.0,1.813714e-13
5.209,32.354,96.0,1.354745e-13
5.209,32.354,97.0,1.351393e-13
5.209,32.354,98.0,1.638653e-13
5.209,32.354,99.0,1.596043e-13
10.432,32.564,0.0,7.942181e-10
10.432,32.564,1.0,1.215173e-09
10.432,32.564,2.0,4.527076e-10
10.432,32.564,3.0,6.888345e-10
10.432,32.564,4.0,8.585977e-08
10.432,32.564,5.0,4.914085e-11
10.432,32.564,6.0,1.219143e-12
10.432,32.564,7.0,4.860783e-13
10.432,32.564,8.0,4.279548e-13
10.432,32.564,9.0,3.167662e-13
10.432,32.564,10.0,2.512663e-13
10.432,32.564,11.0,2.381003e-13
10.432,32.564,12.0,4.082105e-13
10.432,32.564,13.0,5.235536e-13
10.432,32.564,14.0,3.290376e-11
10.432,32.564,15.0,1.115809e-12
10.432,32.564,16.0,5.805978e-11
10.432,32.564,17.0,1.009346e-10
10.432,32.564,18.0,4.094295e-10
10.432,32.564,19.0,7.54249e-12
10.432,32.564,20.0,1.641526e-12
10.432,32.564,21.0,2.735912e-13
10.432,32.564,22.0,1.567173e-13
10.432,32.564,23.0,1.825706e-13
10.432,32.564,24.0,1.907408e-13
10.432,32.564,25.0,2.634055e-13
10.432,32.564,26.0,6.706288e-13
10.432,32.564,27.0,4.881045e-12
10.432,32.564,28.0,5.164552e-10
10.432,32.564,29.0,4.208595e-12
10.432,32.564,30.0,1.694094e-12
10.432,32.564,31.0,4.888466e-12
10.432,32.564,32.0,4.424715e-10
10.432,32.564,33.0,2.78386e-12
10.432,32.564,34.0,6.746579e-12
10.432,32.564,35.0,1.359029e-12
10.432,32.564,36.0,2.074258e-12
10.432,32.564,37.0,3.988913e-13
10.432,32.564,38.0,1.054691e-12
10.432,32.564,39.0,1.565761e-13
10.432,32.564,40.0,6.232456e-12
10.432,32.564,41.0,2.054389e-13
10.432,32.564,42.0,2.695552e-13
10.432,32.564,43.0,1.611794e-13
10.432,32.564,44.0,3.515223e-12
10.432,32.564,45.0,1.611842e-13
10.432,32.564,46.0,1.154573e-13
10.432,32.564,47.0,2.895748e-13
10.432,32.564,48.0,1.428927e-12
10.432,32.564,49.0,1.527651e-13
10.432,32.564,50.0,3.181834e-13
10.432,32.564,51.0,1.405327e-13
10.432,32.564,52.0,1.520613e-13
10.432,32.564,53.0,1.43015e-13
10.432,32.564,54.0,1.526502e-13
10.432,32.564,55.0,1.623237e-13
10.432,32.564,56.0,1.453394e-13
10.432,32.564,57.0,1.880525e-13
10.432,32.564,58.0,2.178557e-13
10.432,32.564,59.0,1.430031e-13
10.432,32.564,60.0,1.872195e-13
10.432,32.564,61.0,1.497202e-13
10.432,32.564,62.0,1.47154e-13
10.432,32.564,63.0,2.117777e-13
10.432,32.564,64.0,1.42528e-12
10.432,32.564,65.0,1.722892e-13
10.432,32.564,66.0,1.342465e-13
10.432,32.564,67.0,2.284005e-13
10.432,32.564,68.0,1.513049e-13
10.432,32.564,69.0,2.341768e-13
10.432,32.564,70.0,1.315175e-13
10.432,32.564,71.0,1.706781e-13
10.432,32.564,72.0,1.786687e-13
10.432,32.564,73.0,1.934075e-13
10.432,32.564,74.0,1.424956e-13
10.432,32.564,75.0,1.373632e-13
10.432,32.564,76.0,1.768399e-13
10.432,32.564,77.0,1.531888e-13
10.432,32.564,78.0,1.935871e-13
10.432,32.564,79.0,1.840429e-13
10.432,32.564,80.0,1.856276e-13
10.432,32.564,81.0,1.658929e-13
10.432,32.564,82.0,1.488129e-13
10.432,32.564,83.0,1.842655e-13
10.432,32.564,84.0,1.841674e-13
10.432,32.564,85.0,1.639682e-13
10.432,32.564,86.0,1.740606e-13
10.432,32.564,87.0,2.514482e-13
10.432,32.564,88.0,1.441138e-13
10.432,32.564,89.0,1.804282e-13
10.432,32.564,90.0,1.496651e-13
10.432,32.564,91.0,1.568897e-13
10.432,32.564,92.0,1.339424e-13
10.432,32.564,93.0,1.487866e-13
10.432,32.564,94.0,1.48224e-13
10.432,32.564,95.0,1.421724e-13
10.432,32.564,96.0,1.476543e-13
10.432,32.564,97.0,1.438362e-13
10.432,32.564,98.0,1.978816e-13
10.432,32.564,99.0,1.839758e-13
15.629,32.93,0.0,7.940267e-10
15.629,32.93,1.0,1.212564e-09
