time,temp,m/z,abundance
0.0,29.776,0.0,1.681179e-09
0.0,29.776,1.0,2.573862e-09
0.0,29.776,2.0,1.023786e-09
0.0,29.776,3.0,1.59189e-09
0.0,29.776,4.0,1.188105e-07
0.0,29.776,5.0,1.659653e-10
0.0,29.776,6.0,2.404438e-12
0.0,29.776,7.0,5.210363e-13
0.0,29.776,8.0,5.162392e-13
0.0,29.776,9.0,4.018908e-13
0.0,29.776,10.0,3.286109e-13
0.0,29.776,11.0,3.285247e-13
0.0,29.776,12.0,1.668193e-12
0.0,29.776,13.0,4.606913e-13
0.0,29.776,14.0,3.390701e-11
0.0,29.776,15.0,1.291314e-12
0.0,29.776,16.0,3.666829e-11
0.0,29.776,17.0,5.213146e-11
0.0,29.776,18.0,1.991174e-10
0.0,29.776,19.0,1.413069e-11
0.0,29.776,20.0,1.534509e-12
0.0,29.776,21.0,2.170155e-13
0.0,29.776,22.0,2.015728e-13
0.0,29.776,23.0,2.581581e-13
0.0,29.776,24.0,2.24331e-13
0.0,29.776,25.0,4.622523e-13
0.0,29.776,26.0,1.092182e-12
0.0,29.776,27.0,6.86209e-12
0.0,29.776,28.0,5.342222e-10
0.0,29.776,29.0,4.433663e-12
0.0,29.776,30.0,2.411213e-12
0.0,29.776,31.0,3.140541e-12
0.0,29.776,32.0,2.569618e-10
0.0,29.776,33.0,1.122574e-12
0.0,29.776,34.0,3.034757e-12
0.0,29.776,35.0,1.280604e-12
0.0,29.776,36.0,1.471719e-12
0.0,29.776,37.0,3.884877e-13
0.0,29.776,38.0,5.166077e-13
0.0,29.776,39.0,5.403635e-13
0.0,29.776,40.0,7.455542e-12
0.0,29.776,41.0,2.964474e-13
0.0,29.776,42.0,4.393754e-13
0.0,29.776,43.0,2.863886e-13
0.0,29.776,44.0,1.185536e-11
0.0,29.776,45.0,3.5235e-13
0.0,29.776,46.0,2.18648e-13
0.0,29.776,47.0,1.972831e-13
0.0,29.776,48.0,1.905664e-12
0.0,29.776,49.0,2.138125e-13
0.0,29.776,50.0,2.180999e-13
0.0,29.776,51.0,1.728469e-13
0.0,29.776,52.0,2.425121e-13
0.0,29.776,53.0,1.854002e-13
0.0,29.776,54.0,1.879687e-13
0.0,29.776,55.0,2.083067e-13
0.0,29.776,56.0,1.73206e-13
0.0,29.776,57.0,1.69699e-13
0.0,29.776,58.0,1.857568e-13
0.0,29.776,59.0,1.720426e-13
0.0,29.776,60.0,2.023892e-13
0.0,29.776,61.0,2.087951e-13
0.0,29.776,62.0,2.72423e-13
0.0,29.776,63.0,2.086227e-13
0.0,29.776,64.0,1.876534e-12
0.0,29.776,65.0,1.855797e-13
0.0,29.776,66.0,1.616103e-13
0.0,29.776,67.0,2.046849e-13
0.0,29.776,68.0,1.823097e-13
0.0,29.776,69.0,2.223489e-13
0.0,29.776,70.0,2.731435e-13
0.0,29.776,71.0,2.059009e-13
0.0,29.776,72.0,2.045795e-13
0.0,29.776,73.0,1.925505e-13
0.0,29.776,74.0,2.261575e-13
0.0,29.776,75.0,1.939198e-13
0.0,29.776,76.0,1.951646e-13
0.0,29.776,77.0,1.774143e-13
0.0,29.776,78.0,2.238977e-13
0.0,29.776,79.0,1.753963e-13
0.0,29.776,80.0,1.911932e-13
0.0,29.776,81.0,1.769882e-13
0.0,29.776,82.0,1.840189e-13
0.0,29.776,83.0,2.664073e-13
0.0,29.776,84.0,1.796885e-13
0.0,29.776,85.0,1.925936e-13
0.0,29.776,86.0,1.794539e-13
0.0,29.776,87.0,2.138054e-13
0.0,29.776,88.0,1.865875e-13
0.0,29.776,89.0,1.836144e-13
0.0,29.776,90.0,2.06509e-13
0.0,29.776,91.0,2.54012e-13
0.0,29.776,92.0,1.714657e-13
0.0,29.776,93.0,2.365658e-13
0.0,29.776,94.0,1.641669e-13
0.0,29.776,95.0,1.853954e-13
0.0,29.776,96.0,1.867718e-13
0.0,29.776,97.0,2.274813e-13
0.0,29.776,98.0,1.758392e-13
0.0,29.776,99.0,2.386676e-13
5.208,29.858,0.0,1.687906e-09
5.208,29.858,1.0,2.572186e-09
5.208,29.858,2.0,1.019429e-09
5.208,29.858,3.0,1.574104e-09
5.208,29.858,4.0,1.191671e-07
5.208,29.858,5.0,1.624751e-10
5.208,29.858,6.0,2.348638e-12
5.208,29.858,7.0,6.527782e-13
5.208,29.858,8.0,4.631488e-13
5.208,29.858,9.0,4.859647e-13
5.208,29.858,10.0,4.263079e-13
5.208,29.858,11.0,2.689495e-13
5.208,29.858,12.0,1.96603e-12
5.208,29.858,13.0,7.381337e-13
5.208,29.858,14.0,3.274913e-11
5.208,29.858,15.0,1.23679e-12
5.208,29.858,16.0,3.522649e-11
5.208,29.858,17.0,5.354334e-11
5.208,29.858,18.0,1.955817e-10
5.208,29.858,19.0,1.517248e-11
5.208,29.858,20.0,9.878594e-13
5.208,29.858,21.0,2.492938e-13
5.208,29.858,22.0,1.798584e-13
5.208,29.858,23.0,2.367764e-13
5.208,29.858,24.0,2.172572e-13
5.208,29.858,25.0,3.390073e-13
5.208,29.858,26.0,1.260864e-12
5.208,29.858,27.0,7.87624e-12
5.208,29.858,28.0,5.220567e-10
5.208,29.858,29.0,4.221761e-12
5.208,29.858,30.0,2.180352e-12
5.208,29.858,31.0,3.322735e-12
5.208,29.858,32.0,2.562963e-10
5.208,29.858,33.0,1.546068e-12
5.208,29.858,34.0,3.145879e-12
5.208,29.858,35.0,6.400858e-13
