time,temp,m/z,abundance
0.0,38.512,2.0,6.40696e-12
0.0,38.512,4.0,1.85786e-12
0.0,38.512,6.0,2.20948e-13
0.0,38.512,12.0,2.94294e-13
0.0,38.512,13.0,3.80195e-13
0.0,38.512,14.0,1.67112e-12
0.0,38.512,15.0,5.88051e-12
0.0,38.512,16.0,9.88807e-10
0.0,38.512,17.0,9.9696e-12
0.0,38.512,18.0,3.82642e-11
0.0,38.512,19.0,1.27442e-12
0.0,38.512,20.0,3.84748e-13
0.0,38.512,22.0,2.05296e-13
0.0,38.512,23.0,1.74356e-13
0.0,38.512,24.0,1.81107e-13
0.0,38.512,25.0,2.01127e-13
0.0,38.512,26.0,1.63312e-13
0.0,38.512,27.0,2.48211e-13
0.0,38.512,28.0,1.20843e-11
0.0,38.512,29.0,3.46087e-13
0.0,38.512,30.0,4.47837e-12
0.0,38.512,31.0,3.57285e-11
0.0,38.512,32.0,1.42597e-08
0.0,38.512,33.0,1.1972e-11
0.0,38.512,34.0,4.30171e-11
0.0,38.512,35.0,2.37089e-13
0.0,38.512,36.0,1.97234e-13
0.0,38.512,37.0,1.88522e-13
0.0,38.512,38.0,2.20776e-13
0.0,38.512,39.0,1.77996e-13
0.0,38.512,40.0,2.6117e-13
0.0,38.512,42.0,1.91828e-13
0.0,38.512,43.0,1.66648e-13
0.0,38.512,44.0,1.90895e-12
0.0,38.512,45.0,2.3296e-13
0.0,38.512,46.0,2.00571e-13
0.0,38.512,48.0,1.78512e-13
0.0,38.512,49.0,1.96307e-13
0.0,38.512,50.0,2.08913e-13
0.0,38.512,51.0,1.85927e-13
0.0,38.512,52.0,1.88893e-13
0.0,38.512,53.0,2.00015e-13
0.0,38.512,56.0,1.93527e-13
0.0,38.512,57.0,1.49965e-13
0.0,38.512,58.0,1.62385e-13
0.0,38.512,59.0,1.85741e-13
0.0,38.512,63.0,1.73692e-13
0.0,38.512,64.0,1.76658e-13
0.0,38.512,65.0,2.15215e-13
0.0,38.512,66.0,1.97605e-13
0.0,38.512,67.0,2.22586e-13
0.0,38.512,70.0,2.00928e-13
0.0,38.512,72.0,2.0748e-13
0.0,38.512,74.0,1.00646e-13
0.0,38.512,82.0,1.62755e-13
0.0,38.512,83.0,2.04464e-13
0.0,38.512,86.0,1.92971e-13
0.0,38.512,91.0,1.84444e-13
0.0,38.512,94.0,1.57194e-13
5.519,38.524,2.0,6.05531e-12
5.519,38.524,4.0,1.74192e-12
5.519,38.524,6.0,2.54072e-13
5.519,38.524,12.0,3.32514e-13
5.519,38.524,13.0,4.2005e-13
5.519,38.524,14.0,1.76028e-12
5.519,38.524,15.0,5.7919e-12
5.519,38.524,16.0,9.86987e-10
5.519,38.524,17.0,1.10963e-11
5.519,38.524,18.0,3.69777e-11
5.519,38.524,19.0,1.17803e-12
5.519,38.524,20.0,2.67119e-13
5.519,38.524,22.0,1.6198e-13
5.519,38.524,23.0,1.63982e-13
5.519,38.524,24.0,1.66894e-13
5.519,38.524,25.0,1.73082e-13
5.519,38.524,26.0,1.76658e-13
5.519,38.524,27.0,2.72495e-13
5.519,38.524,28.0,1.29092e-11
