time,temp,m/z,abundance
0.0,38.528,2.0,7.52438e-12
0.0,38.528,4.0,8.46587e-13
0.0,38.528,6.0,4.17508e-13
0.0,38.528,12.0,5.86587e-13
0.0,38.528,13.0,1.10784e-12
0.0,38.528,14.0,7.71067e-12
0.0,38.528,15.0,2.41872e-11
0.0,38.528,16.0,7.87361e-09
0.0,38.528,17.0,1.16116e-11
0.0,38.528,18.0,3.85608e-11
0.0,38.528,19.0,5.25785e-12
0.0,38.528,20.0,3.2487e-13
0.0,38.528,22.0,2.04022e-13
0.0,38.528,23.0,1.64528e-13
0.0,38.528,24.0,1.78512e-13
0.0,38.528,25.0,1.68502e-13
0.0,38.528,26.0,2.03722e-13
0.0,38.528,27.0,2.44689e-13
0.0,38.528,28.0,6.74001e-11
0.0,38.528,29.0,1.29075e-12
0.0,38.528,30.0,6.45518e-12
0.0,38.528,31.0,1.46925e-10
0.0,38.528,32.0,8.15816e-08
0.0,38.528,33.0,7.92088e-11
0.0,38.528,34.0,3.22915e-10
0.0,38.528,35.0,3.75005e-13
0.0,38.528,36.0,4.66207e-13
0.0,38.528,37.0,1.7563e-13
0.0,38.528,38.0,1.75812e-13
0.0,38.528,39.0,2.15124e-13
0.0,38.528,40.0,9.17214e-13
0.0,38.528,41.0,1.81663e-13
0.0,38.528,42.0,2.02566e-13
0.0,38.528,43.0,1.97049e-13
0.0,38.528,44.0,1.16765e-12
0.0,38.528,45.0,2.3023e-13
0.0,38.528,46.0,1.81454e-13
0.0,38.528,47.0,1.46328e-13
0.0,38.528,49.0,1.52375e-13
0.0,38.528,50.0,2.15215e-13
0.0,38.528,51.0,1.95566e-13
0.0,38.528,52.0,2.26894e-13
0.0,38.528,53.0,1.33224e-13
0.0,38.528,56.0,1.98161e-13
0.0,38.528,57.0,1.72172e-13
0.0,38.528,58.0,1.45418e-13
0.0,38.528,59.0,1.76904e-13
0.0,38.528,63.0,1.66166e-13
0.0,38.528,64.0,1.66648e-13
0.0,38.528,65.0,1.71097e-13
0.0,38.528,66.0,1.51077e-13
0.0,38.528,67.0,1.6739e-13
0.0,38.528,70.0,2.52845e-13
0.0,38.528,72.0,1.85185e-13
0.0,38.528,74.0,2.09283e-13
0.0,38.528,82.0,2.09664e-13
0.0,38.528,83.0,1.76176e-13
0.0,38.528,86.0,1.66712e-13
0.0,38.528,91.0,1.69078e-13
0.0,38.528,94.0,1.46443e-13
5.618,38.543,2.0,7.54829e-12
5.618,38.543,4.0,8.76695e-13
5.618,38.543,6.0,3.31604e-13
5.618,38.543,12.0,5.11239e-13
5.618,38.543,13.0,8.86998e-13
5.618,38.543,14.0,7.22815e-12
5.618,38.543,15.0,2.36514e-11
5.618,38.543,16.0,7.87732e-09
5.618,38.543,17.0,1.0935e-11
5.618,38.543,18.0,3.77248e-11
5.618,38.543,19.0,5.48678e-12
5.618,38.543,20.0,3.3124e-13
5.618,38.543,22.0,1.74356e-13
5.618,38.543,23.0,2.1385e-13
5.618,38.543,24.0,2.00571e-13
5.618,38.543,25.0,2.17996e-13
5.618,38.543,26.0,1.59419e-13
5.618,38.543,27.0,2.60075e-13
5.618,38.543,28.0,6.69077e-11
5.618,38.543,29.0,8.63955e-13
5.618,38.543,30.0,6.56183e-12
5.618,38.543,31.0,1.50817e-10
5.618,38.543,32.0,8.15204e-08
5.618,38.543,33.0,8.17669e-11
5.618,38.543,34.0,3.24028e-10
5.618,38.543,35.0,3.74263e-13
5.618,38.543,36.0,4.13376e-13
5.618,38.543,37.0,1.68168e-13
5.618,38.543,38.0,1.70726e-13
5.618,38.543,39.0,1.94376e-13
5.618,38.543,40.0,8.71599e-13
5.618,38.543,41.0,1.63254e-13
5.618,38.543,42.0,1.42735e-13
5.618,38.543,43.0,1.71097e-13
5.618,38.543,44.0,1.12038e-12
5.618,38.543,45.0,1.56082e-13
5.618,38.543,46.0,1.94083e-13
5.618,38.543,47.0,1.6498e-13
5.618,38.543,49.0,1.83146e-13
5.618,38.543,50.0,2.24669e-13
5.618,38.543,51.0,1.79816e-13
5.618,38.543,52.0,1.73628e-13
5.618,38.543,53.0,1.71626e-13
5.618,38.543,56.0,1.7258e-13
5.618,38.543,57.0,1.79439e-13
5.618,38.543,58.0,1.78326e-13
5.618,38.543,59.0,1.64892e-13
5.618,38.543,63.0,1.66277e-13
5.618,38.543,64.0,1.42365e-13
5.618,38.543,65.0,1.8655e-13
5.618,38.543,66.0,1.76658e-13
5.618,38.543,67.0,1.75361e-13
5.618,38.543,70.0,1.82364e-13
5.618,38.543,72.0,1.8382e-13
5.618,38.543,74.0,1.44508e-13
5.618,38.543,82.0,2.05576e-13
5.618,38.543,83.0,1.7258e-13
5.618,38.543,86.0,1.55526e-13
5.618,38.543,91.0,1.87966e-13
5.618,38.543,94.0,1.16969e-13
11.218,38.558,2.0,7.2593e-12
11.218,38.558,4.0,9.24379e-13
11.218,38.558,6.0,3.4944e-13
11.218,38.558,12.0,4.61734e-13
11.218,38.558,13.0,8.32685e-13
11.218,38.558,14.0,7.24002e-12
11.218,38.558,15.0,2.45579e-11
11.218,38.558,16.0,7.8966e-09
11.218,38.558,17.0,1.21214e-11
11.218,38.558,18.0,3.80981e-11
11.218,38.558,19.0,5.78597e-12
11.218,38.558,20.0,3.80566e-13
11.218,38.558,22.0,1.5925e-13
11.218,38.558,23.0,1.7258e-13
11.218,38.558,24.0,1.57565e-13
11.218,38.558,25.0,1.7108e-13
11.218,38.558,26.0,1.71468e-13
11.218,38.558,27.0,2.37089e-13
11.218,38.558,28.0,6.61699e-11
11.218,38.558,29.0,1.26627e-12
11.218,38.558,30.0,6.02876e-12
11.218,38.558,31.0,1.47777e-10
11.218,38.558,32.0,8.13832e-08
11.218,38.558,33.0,7.96908e-11
11.218,38.558,34.0,3.2197e-10
11.218,38.558,35.0,3.61102e-13
11.218,38.558,36.0,3.87424e-13
11.218,38.558,37.0,1.96122e-13
11.218,38.558,38.0,1.60902e-13
11.218,38.558,39.0,1.49409e-13
11.218,38.558,40.0,8.33797e-13
11.218,38.558,41.0,1.93466e-13
11.218,38.558,42.0,1.17081e-13
11.218,38.558,43.0,1.78326e-13
11.218,38.558,44.0,1.14207e-12
11.218,38.558,45.0,1.62708e-13
11.218,38.558,46.0,1.41414e-13
11.218,38.558,47.0,2.04464e-13
11.218,38.558,49.0,1.8259e-13
11.218,38.558,50.0,2.1744e-13
11.218,38.558,51.0,1.64528e-13
11.218,38.558,52.0,1.79624e-13
11.218,38.558,53.0,1.79634e-13
11.218,38.558,56.0,1.547e-13
11.218,38.558,57.0,1.74804e-13
11.218,38.558,58.0,1.59048e-13
