time,temp,m/z,abundance
0.0,32.251,0.0,1.193796e-09
0.0,32.251,1.0,1.841303e-09
0.0,32.251,2.0,6.944866e-10
0.0,32.251,3.0,1.046312e-09
0.0,32.251,4.0,1.203066e-07
0.0,32.251,5.0,7.971528e-11
0.0,32.251,6.0,1.424645e-12
0.0,32.251,7.0,5.882317e-13
0.0,32.251,8.0,5.99767e-13
0.0,32.251,9.0,3.005768e-13
0.0,32.251,10.0,2.991788e-13
0.0,32.251,11.0,3.160481e-13
0.0,32.251,12.0,2.246709e-12
0.0,32.251,13.0,1.00049e-12
0.0,32.251,14.0,3.938553e-11
0.0,32.251,15.0,2.227941e-12
0.0,32.251,16.0,9.599607e-11
0.0,32.251,17.0,1.847137e-10
0.0,32.251,18.0,7.604963e-10
0.0,32.251,19.0,1.14531e-11
0.0,32.251,20.0,3.495881e-12
0.0,32.251,21.0,1.755376e-13
0.0,32.251,22.0,2.017835e-13
0.0,32.251,23.0,2.186337e-13
0.0,32.251,24.0,2.425969e-13
0.0,32.251,25.0,6.15516e-13
0.0,32.251,26.0,1.64609e-12
0.0,32.251,27.0,6.938975e-12
0.0,32.251,28.0,6.417769e-10
0.0,32.251,29.0,6.074751e-12
0.0,32.251,30.0,2.806961e-12
0.0,32.251,31.0,7.125639e-12
0.0,32.251,32.0,6.555197e-10
0.0,32.251,33.0,1.798934e-12
0.0,32.251,34.0,4.53473e-12
0.0,32.251,35.0,1.125166e-12
0.0,32.251,36.0,2.039643e-12
0.0,32.251,37.0,4.581266e-13
0.0,32.251,38.0,8.463719e-13
0.0,32.251,39.0,4.286707e-13
0.0,32.251,40.0,7.00185e-12
0.0,32.251,41.0,3.802865e-13
0.0,32.251,42.0,2.458874e-13
0.0,32.251,43.0,7.183539e-13
0.0,32.251,44.0,2.387472e-11
0.0,32.251,45.0,3.431892e-13
0.0,32.251,46.0,3.174341e-13
0.0,32.251,47.0,2.057477e-13
0.0,32.251,48.0,6.858863e-13
0.0,32.251,49.0,1.904846e-13
0.0,32.251,50.0,2.680662e-13
0.0,32.251,51.0,1.850148e-13
0.0,32.251,52.0,1.702855e-13
0.0,32.251,53.0,1.578855e-13
0.0,32.251,54.0,2.241108e-13
0.0,32.251,55.0,2.27443e-13
0.0,32.251,56.0,1.640544e-13
0.0,32.251,57.0,1.685668e-13
0.0,32.251,58.0,1.693256e-13
0.0,32.251,59.0,1.515467e-13
0.0,32.251,60.0,3.26244e-13
0.0,32.251,61.0,1.496268e-13
0.0,32.251,62.0,1.448583e-13
0.0,32.251,63.0,1.992604e-13
0.0,32.251,64.0,6.051154e-13
0.0,32.251,65.0,2.693876e-13
