time,temp,m/z,abundance
0.0,29.98,0.0,1.153741e-10
0.0,29.98,1.0,1.85475e-10
0.0,29.98,2.0,5.409321e-11
0.0,29.98,3.0,1.150964e-10
0.0,29.98,4.0,1.124788e-07
0.0,29.98,5.0,3.803726e-12
0.0,29.98,6.0,7.336607e-13
0.0,29.98,7.0,5.891742e-13
0.0,29.98,8.0,5.922003e-13
0.0,29.98,9.0,3.827544e-13
0.0,29.98,10.0,3.125268e-13
0.0,29.98,11.0,3.545959e-13
0.0,29.98,12.0,5.677706e-13
0.0,29.98,13.0,3.661195e-13
0.0,29.98,14.0,3.978985e-11
0.0,29.98,15.0,6.722241e-13
0.0,29.98,16.0,6.415136e-11
0.0,29.98,17.0,1.290261e-10
0.0,29.98,18.0,4.878464e-10
0.0,29.98,19.0,1.793893e-12
0.0,29.98,20.0,1.454472e-12
0.0,29.98,21.0,2.288122e-13
0.0,29.98,22.0,2.973954e-13
0.0,29.98,23.0,3.870155e-13
0.0,29.98,24.0,2.464643e-13
0.0,29.98,25.0,2.142721e-13
0.0,29.98,26.0,3.128499e-13
0.0,29.98,27.0,1.198274e-12
0.0,29.98,28.0,4.020996e-10
0.0,29.98,29.0,2.957413e-12
0.0,29.98,30.0,1.152537e-12
0.0,29.98,31.0,1.070048e-12
0.0,29.98,32.0,3.459117e-10
0.0,29.98,33.0,9.509554e-13
0.0,29.98,34.0,2.101858e-12
0.0,29.98,35.0,1.943052e-12
0.0,29.98,36.0,4.030039e-12
0.0,29.98,37.0,8.409384e-13
0.0,29.98,38.0,1.544719e-12
0.0,29.98,39.0,2.330541e-13
0.0,29.98,40.0,3.993605e-12
0.0,29.98,41.0,2.10758e-13
0.0,29.98,42.0,1.874995e-13
0.0,29.98,43.0,2.092211e-13
0.0,29.98,44.0,2.1477e-12
0.0,29.98,45.0,2.559703e-13
0.0,29.98,46.0,2.286111e-13
0.0,29.98,47.0,2.051229e-13
0.0,29.98,48.0,5.3762e-13
0.0,29.98,49.0,1.809429e-13
0.0,29.98,50.0,2.221574e-13
0.0,29.98,51.0,3.150738e-13
0.0,29.98,52.0,2.494854e-13
0.0,29.98,53.0,1.801409e-13
0.0,29.98,54.0,2.188275e-13
0.0,29.98,55.0,2.061858e-13
0.0,29.98,56.0,2.218079e-13
0.0,29.98,57.0,1.821326e-13
0.0,29.98,58.0,2.060493e-13
0.0,29.98,59.0,2.819361e-13
0.0,29.98,60.0,3.007611e-13
0.0,29.98,61.0,2.318045e-13
0.0,29.98,62.0,1.89259e-13
0.0,29.98,63.0,2.074928e-13
0.0,29.98,64.0,5.910344e-13
0.0,29.98,65.0,2.388567e-13
0.0,29.98,66.0,2.09676e-13
0.0,29.98,67.0,2.400728e-13
0.0,29.98,68.0,2.054533e-13
0.0,29.98,69.0,2.246589e-13
0.0,29.98,70.0,2.23395e-13
0.0,29.98,71.0,1.834277e-13
0.0,29.98,72.0,2.063054e-13
0.0,29.98,73.0,2.104133e-13
0.0,29.98,74.0,1.840237e-13
0.0,29.98,75.0,2.116796e-13
0.0,29.98,76.0,2.298009e-13
0.0,29.98,77.0,2.837219e-13
0.0,29.98,78.0,2.425312e-13
0.0,29.98,79.0,2.231939e-13
0.0,29.98,80.0,2.00139e-13
0.0,29.98,81.0,2.014627e-13
0.0,29.98,82.0,1.872817e-13
0.0,29.98,83.0,2.192034e-13
0.0,29.98,84.0,2.134151e-13
0.0,29.98,85.0,1.996386e-13
0.0,29.98,86.0,2.576698e-13
0.0,29.98,87.0,2.069638e-13
0.0,29.98,88.0,2.103415e-13
0.0,29.98,89.0,1.794587e-13
0.0,29.98,90.0,2.271749e-13
0.0,29.98,91.0,1.83454e-13
0.0,29.98,92.0,2.10193e-13
0.0,29.98,93.0,1.934674e-13
0.0,29.98,94.0,2.335041e-13
0.0,29.98,95.0,1.891561e-13
0.0,29.98,96.0,1.963855e-13
0.0,29.98,97.0,2.179802e-13
0.0,29.98,98.0,1.978768e-13
0.0,29.98,99.0,2.180184e-13
5.23,29.992,0.0,1.187159e-10
5.23,29.992,1.0,1.884601e-10
5.23,29.992,2.0,5.323813e-11
5.23,29.992,3.0,1.174735e-10
5.23,29.992,4.0,1.123471e-07
5.23,29.992,5.0,3.144395e-12
