time,temp,m/z,abundance
0.0,38.722,2.0,4.92771e-12
0.0,38.722,4.0,4.43962e-13
0.0,38.722,6.0,2.48976e-13
0.0,38.722,12.0,3.1941e-13
0.0,38.722,13.0,3.44708e-13
0.0,38.722,14.0,1.36544e-12
0.0,38.722,15.0,5.54369e-12
0.0,38.722,16.0,6.50465e-10
0.0,38.722,17.0,5.59541e-12
0.0,38.722,18.0,1.81051e-11
0.0,38.722,19.0,6.44645e-13
0.0,38.722,20.0,2.07116e-13
0.0,38.722,22.0,1.67986e-13
0.0,38.722,23.0,1.91673e-13
0.0,38.722,24.0,1.96307e-13
0.0,38.722,25.0,1.71282e-13
0.0,38.722,26.0,2.45431e-13
0.0,38.722,27.0,2.60446e-13
0.0,38.722,28.0,8.49553e-12
0.0,38.722,29.0,5.03096e-13
0.0,38.722,30.0,2.9788e-12
0.0,38.722,31.0,3.08836e-11
0.0,38.722,32.0,8.66503e-09
0.0,38.722,33.0,7.65636e-12
0.0,38.722,34.0,2.06206e-11
0.0,38.722,35.0,1.93342e-13
0.0,38.722,36.0,2.00942e-13
0.0,38.722,37.0,1.99273e-13
0.0,38.722,38.0,1.80551e-13
0.0,38.722,39.0,2.04932e-13
0.0,38.722,40.0,2.99188e-13
0.0,38.722,42.0,2.29684e-13
0.0,38.722,43.0,2.22404e-13
0.0,38.722,44.0,7.16899e-13
0.0,38.722,45.0,1.98016e-13
0.0,38.722,46.0,1.82405e-13
0.0,38.722,48.0,1.79452e-13
0.0,38.722,49.0,1.84814e-13
0.0,38.722,50.0,2.3505e-13
0.0,38.722,51.0,1.64892e-13
0.0,38.722,52.0,1.65074e-13
0.0,38.722,53.0,1.73446e-13
0.0,38.722,56.0,1.75812e-13
0.0,38.722,57.0,2.19492e-13
0.0,38.722,58.0,1.57612e-13
0.0,38.722,59.0,1.69058e-13
0.0,38.722,63.0,2.41723e-13
0.0,38.722,64.0,2.69158e-13
0.0,38.722,65.0,1.63311e-13
0.0,38.722,66.0,1.62755e-13
0.0,38.722,67.0,1.64424e-13
0.0,38.722,70.0,1.94194e-13
0.0,38.722,72.0,1.85458e-13
0.0,38.722,74.0,2.0475e-13
0.0,38.722,82.0,1.50521e-13
0.0,38.722,83.0,1.8259e-13
0.0,38.722,86.0,1.89078e-13
0.0,38.722,91.0,1.74434e-13
0.0,38.722,94.0,2.38572e-13
5.518,38.719,2.0,5.02855e-12
5.518,38.719,4.0,6.05976e-13
5.518,38.719,6.0,2.24298e-13
5.518,38.719,12.0,3.04304e-13
5.518,38.719,13.0,2.94658e-13
5.518,38.719,14.0,1.31669e-12
5.518,38.719,15.0,4.93123e-12
5.518,38.719,16.0,6.51429e-10
5.518,38.719,17.0,5.94595e-12
5.518,38.719,18.0,1.77752e-11
5.518,38.719,19.0,9.51878e-13
5.518,38.719,20.0,2.30786e-13
5.518,38.719,22.0,1.83146e-13
5.518,38.719,23.0,2.10952e-13
5.518,38.719,24.0,2.2745e-13
5.518,38.719,25.0,1.8564e-13
5.518,38.719,26.0,1.9292e-13
5.518,38.719,27.0,3.10125e-13
5.518,38.719,28.0,8.22638e-12
5.518,38.719,29.0,4.16898e-13
5.518,38.719,30.0,2.82078e-12
5.518,38.719,31.0,2.9105e-11
5.518,38.719,32.0,8.65466e-09
5.518,38.719,33.0,8.11367e-12
5.518,38.719,34.0,2.17458e-11
5.518,38.719,35.0,1.97234e-13
5.518,38.719,36.0,2.53031e-13
5.518,38.719,37.0,1.97234e-13
5.518,38.719,38.0,1.90932e-13
5.518,38.719,39.0,2.10025e-13
5.518,38.719,40.0,2.76573e-13
5.518,38.719,42.0,1.9501e-13
5.518,38.719,43.0,1.94454e-13
5.518,38.719,44.0,7.00886e-13
5.518,38.719,45.0,2.02384e-13
5.518,38.719,46.0,2.12249e-13
5.518,38.719,48.0,1.57194e-13
5.518,38.719,49.0,1.84073e-13
5.518,38.719,50.0,2.33938e-13
5.518,38.719,51.0,2.17254e-13
5.518,38.719,52.0,2.04649e-13
5.518,38.719,53.0,1.83517e-13
5.518,38.719,56.0,1.60531e-13
5.518,38.719,57.0,1.81849e-13
5.518,38.719,58.0,1.68131e-13
5.518,38.719,59.0,1.89826e-13
5.518,38.719,63.0,1.75448e-13
5.518,38.719,64.0,2.04649e-13
5.518,38.719,65.0,2.15586e-13
5.518,38.719,66.0,2.04204e-13
5.518,38.719,67.0,2.11879e-13
5.518,38.719,70.0,1.80726e-13
5.518,38.719,72.0,2.00942e-13
5.518,38.719,74.0,1.94639e-13
5.518,38.719,82.0,1.78326e-13
5.518,38.719,83.0,1.62385e-13
5.518,38.719,86.0,1.94639e-13
5.518,38.719,91.0,1.96378e-13
5.518,38.719,94.0,1.86368e-13
11.017,38.716,2.0,5.14515e-12
11.017,38.716,4.0,5.31643e-13
11.017,38.716,6.0,2.17126e-13
11.017,38.716,12.0,3.57812e-13
11.017,38.716,13.0,3.28146e-13
11.017,38.716,14.0,1.21685e-12
11.017,38.716,15.0,4.60627e-12
11.017,38.716,16.0,6.52245e-10
11.017,38.716,17.0,5.79765e-12
11.017,38.716,18.0,1.83091e-11
11.017,38.716,19.0,7.3036e-13
11.017,38.716,20.0,2.37089e-13
11.017,38.716,22.0,2.08026e-13
11.017,38.716,23.0,1.57976e-13
11.017,38.716,24.0,1.8109e-13
11.017,38.716,25.0,1.98717e-13
11.017,38.716,26.0,1.66648e-13
11.017,38.716,27.0,2.52475e-13
11.017,38.716,28.0,8.73419e-12
11.017,38.716,29.0,5.54737e-13
11.017,38.716,30.0,2.9757e-12
11.017,38.716,31.0,2.97297e-11
11.017,38.716,32.0,8.67089e-09
11.017,38.716,33.0,8.10255e-12
11.017,38.716,34.0,2.08616e-11
11.017,38.716,35.0,2.12991e-13
11.017,38.716,36.0,1.87224e-13
11.017,38.716,37.0,2.31157e-13
11.017,38.716,38.0,2.20406e-13
11.017,38.716,39.0,2.54699e-13
11.017,38.716,40.0,3.64182e-13
11.017,38.716,42.0,2.15306e-13
11.017,38.716,43.0,1.8473e-13
11.017,38.716,44.0,7.92088e-13
11.017,38.716,45.0,1.61643e-13
11.017,38.716,46.0,1.97976e-13
11.017,38.716,48.0,2.08357e-13
11.017,38.716,49.0,1.68873e-13
11.017,38.716,50.0,2.3569e-13
11.017,38.716,51.0,2.275e-13
11.017,38.716,52.0,1.69799e-13
11.017,38.716,53.0,1.91302e-13
11.017,38.716,56.0,1.61087e-13
11.017,38.716,57.0,2.05205e-13
11.017,38.716,58.0,1.66833e-13
11.017,38.716,59.0,1.79253e-13
11.017,38.716,63.0,1.73878e-13
11.017,38.716,64.0,1.85276e-13
11.017,38.716,65.0,2.3387e-13
11.017,38.716,66.0,1.94558e-13
11.017,38.716,67.0,1.87595e-13
11.017,38.716,70.0,1.89263e-13
11.017,38.716,72.0,2.24484e-13
11.017,38.716,74.0,1.91488e-13
11.017,38.716,82.0,2.0743e-13
11.017,38.716,83.0,1.85e-13
11.017,38.716,86.0,1.78697e-13
11.017,38.716,91.0,1.75812e-13
11.017,38.716,94.0,1.81454e-13
16.536,38.719,2.0,5.4599e-12
16.536,38.719,4.0,5.28491e-13
16.536,38.719,6.0,2.18764e-13
16.536,38.719,12.0,3.09946e-13
16.536,38.719,13.0,3.77286e-13
