time,temp,m/z,abundance
0.0,29.856,0.0,1.332853e-09
0.0,29.856,1.0,2.057082e-09
0.0,29.856,2.0,8.224725e-10
0.0,29.856,3.0,1.337497e-09
0.0,29.856,4.0,9.553287e-08
0.0,29.856,5.0,1.329041e-10
0.0,29.856,6.0,1.89125e-12
0.0,29.856,7.0,5.596387e-13
0.0,29.856,8.0,6.603918e-13
0.0,29.856,9.0,3.453318e-13
0.0,29.856,10.0,2.751519e-13
0.0,29.856,11.0,3.635536e-13
0.0,29.856,12.0,4.864207e-13
0.0,29.856,13.0,4.835323e-13
0.0,29.856,14.0,2.528133e-11
0.0,29.856,15.0,1.399208e-12
0.0,29.856,16.0,3.975586e-11
0.0,29.856,17.0,1.132029e-10
0.0,29.856,18.0,4.571098e-10
0.0,29.856,19.0,2.949824e-12
0.0,29.856,20.0,1.570309e-12
0.0,29.856,21.0,1.991144e-13
0.0,29.856,22.0,2.922654e-13
0.0,29.856,23.0,1.667786e-13
0.0,29.856,24.0,2.690022e-13
0.0,29.856,25.0,3.191266e-13
0.0,29.856,26.0,6.814349e-13
0.0,29.856,27.0,5.552346e-12
0.0,29.856,28.0,4.389383e-10
0.0,29.856,29.0,3.704e-12
0.0,29.856,30.0,1.260655e-12
0.0,29.856,31.0,4.657079e-12
0.0,29.856,32.0,3.135113e-10
0.0,29.856,33.0,9.316865e-13
0.0,29.856,34.0,2.311557e-12
0.0,29.856,35.0,4.550625e-13
0.0,29.856,36.0,6.346402e-13
0.0,29.856,37.0,3.415352e-13
0.0,29.856,38.0,2.833101e-13
0.0,29.856,39.0,3.621523e-13
0.0,29.856,40.0,5.422576e-12
0.0,29.856,41.0,2.051325e-13
0.0,29.856,42.0,2.548188e-13
0.0,29.856,43.0,2.598841e-13
0.0,29.856,44.0,2.90518e-12
0.0,29.856,45.0,2.187007e-13
0.0,29.856,46.0,2.049602e-13
0.0,29.856,47.0,2.226003e-13
0.0,29.856,48.0,5.143407e-13
0.0,29.856,49.0,1.855199e-13
0.0,29.856,50.0,2.217528e-13
0.0,29.856,51.0,2.069135e-13
0.0,29.856,52.0,2.015753e-13
0.0,29.856,53.0,1.810554e-13
0.0,29.856,54.0,1.862213e-13
0.0,29.856,55.0,2.047207e-13
0.0,29.856,56.0,1.706111e-13
0.0,29.856,57.0,1.893476e-13
0.0,29.856,58.0,2.098435e-13
0.0,29.856,59.0,2.445899e-13
0.0,29.856,60.0,1.707858e-13
0.0,29.856,61.0,1.957319e-13
0.0,29.856,62.0,1.64289e-13
0.0,29.856,63.0,2.314263e-13
0.0,29.856,64.0,4.249523e-13
0.0,29.856,65.0,2.678819e-13
0.0,29.856,66.0,1.939677e-13
0.0,29.856,67.0,1.962011e-13
0.0,29.856,68.0,1.997703e-13
0.0,29.856,69.0,1.86554e-13
0.0,29.856,70.0,1.806963e-13
0.0,29.856,71.0,2.156534e-13
0.0,29.856,72.0,2.080505e-13
0.0,29.856,73.0,2.294729e-13
0.0,29.856,74.0,1.765382e-13
0.0,29.856,75.0,1.633195e-13
0.0,29.856,76.0,1.876336e-13
0.0,29.856,77.0,2.014699e-13
0.0,29.856,78.0,2.10047e-13
0.0,29.856,79.0,1.827167e-13
0.0,29.856,80.0,1.777351e-13
0.0,29.856,81.0,1.914135e-13
0.0,29.856,82.0,1.769691e-13
0.0,29.856,83.0,1.656558e-13
0.0,29.856,84.0,1.771678e-13
0.0,29.856,85.0,1.673531e-13
0.0,29.856,86.0,1.91897e-13
0.0,29.856,87.0,1.606624e-13
0.0,29.856,88.0,1.754897e-13
0.0,29.856,89.0,1.654285e-13
0.0,29.856,90.0,1.700031e-13
0.0,29.856,91.0,1.792217e-13
0.0,29.856,92.0,1.739936e-13
0.0,29.856,93.0,2.311726e-13
0.0,29.856,94.0,2.526428e-13
0.0,29.856,95.0,1.813498e-13
0.0,29.856,96.0,2.122685e-13
0.0,29.856,97.0,2.135707e-13
0.0,29.856,98.0,2.151626e-13
0.0,29.856,99.0,1.703047e-13
5.202,29.858,0.0,1.330818e-09
5.202,29.858,1.0,2.049925e-09
5.202,29.858,2.0,8.279186e-10
5.202,29.858,3.0,1.330244e-09
5.202,29.858,4.0,9.560949e-08
5.202,29.858,5.0,1.298592e-10
5.202,29.858,6.0,1.803803e-12
5.202,29.858,7.0,5.409195e-13
5.202,29.858,8.0,7.496124e-13
5.202,29.858,9.0,3.594552e-13
5.202,29.858,10.0,3.142814e-13
5.202,29.858,11.0,2.640613e-13
5.202,29.858,12.0,4.640513e-13
5.202,29.858,13.0,4.11657e-13
5.202,29.858,14.0,2.415241e-11
5.202,29.858,15.0,1.314824e-12
5.202,29.858,16.0,3.981499e-11
5.202,29.858,17.0,1.129324e-10
5.202,29.858,18.0,4.592451e-10
5.202,29.858,19.0,2.617394e-12
5.202,29.858,20.0,1.225487e-12
5.202,29.858,21.0,1.98255e-13
5.202,29.858,22.0,1.791499e-13
5.202,29.858,23.0,3.250657e-13
5.202,29.858,24.0,2.190263e-13
5.202,29.858,25.0,2.954014e-13
5.202,29.858,26.0,7.047515e-13
5.202,29.858,27.0,5.462242e-12
5.202,29.858,28.0,4.388258e-10
5.202,29.858,29.0,3.720373e-12
5.202,29.858,30.0,1.450211e-12
5.202,29.858,31.0,4.33901e-12
5.202,29.858,32.0,3.210471e-10
5.202,29.858,33.0,1.154775e-12
5.202,29.858,34.0,3.055105e-12
5.202,29.858,35.0,6.389085e-13
5.202,29.858,36.0,4.384468e-13
5.202,29.858,37.0,3.557177e-13
5.202,29.858,38.0,4.37373e-13
5.202,29.858,39.0,3.477591e-13
5.202,29.858,40.0,4.80485e-12
5.202,29.858,41.0,2.6736e-13
5.202,29.858,42.0,2.844855e-13
5.202,29.858,43.0,2.051612e-13
5.202,29.858,44.0,3.619258e-12
5.202,29.858,45.0,1.789392e-13
5.202,29.858,46.0,1.707332e-13
5.202,29.858,47.0,2.599847e-13
5.202,29.858,48.0,5.296317e-13
5.202,29.858,49.0,1.954446e-13
5.202,29.858,50.0,1.815653e-13
5.202,29.858,51.0,1.6962e-13
5.202,29.858,52.0,1.933812e-13
5.202,29.858,53.0,1.874876e-13
5.202,29.858,54.0,1.649042e-13
5.202,29.858,55.0,1.722102e-13
5.202,29.858,56.0,2.051684e-13
5.202,29.858,57.0,1.715782e-13
5.202,29.858,58.0,1.621585e-13
5.202,29.858,59.0,1.622447e-13
5.202,29.858,60.0,1.803516e-13
5.202,29.858,61.0,1.636522e-13
5.202,29.858,62.0,2.012569e-13
5.202,29.858,63.0,1.813091e-13
5.202,29.858,64.0,3.848407e-13
5.202,29.858,65.0,2.011228e-13
5.202,29.858,66.0,2.979172e-13
5.202,29.858,67.0,2.000049e-13
5.202,29.858,68.0,1.785155e-13
5.202,29.858,69.0,1.671281e-13
5.202,29.858,70.0,2.033132e-13
5.202,29.858,71.0,2.57701e-13
5.202,29.858,72.0,2.280821e-13
5.202,29.858,73.0,1.813187e-13
5.202,29.858,74.0,1.862739e-13
5.202,29.858,75.0,1.868771e-13
5.202,29.858,76.0,1.751737e-13
5.202,29.858,77.0,2.550007e-13
5.202,29.858,78.0,2.091685e-13
5.202,29.858,79.0,1.799375e-13
5.202,29.858,80.0,1.629245e-13
5.202,29.858,81.0,1.90803e-13
5.202,29.858,82.0,2.273352e-13
5.202,29.858,83.0,1.793294e-13
5.202,29.858,84.0,1.821589e-13
5.202,29.858,85.0,1.977978e-13
5.202,29.858,86.0,1.917342e-13
5.202,29.858,87.0,1.998326e-13
5.202,29.858,88.0,1.941927e-13
5.202,29.858,89.0,2.075933e-13
5.202,29.858,90.0,1.532702e-13
5.202,29.858,91.0,2.354167e-13
5.202,29.858,92.0,1.832242e-13
5.202,29.858,93.0,1.876504e-13
5.202,29.858,94.0,1.835808e-13
5.202,29.858,95.0,1.603703e-13
5.202,29.858,96.0,2.620338e-13
5.202,29.858,97.0,1.895966e-13
5.202,29.858,98.0,1.809692e-13
5.202,29.858,99.0,2.217983e-13
10.405,30.008,0.0,1.339747e-09
10.405,30.008,1.0,2.040445e-09
10.405,30.008,2.0,8.230566e-10
10.405,30.008,3.0,1.334266e-09
10.405,30.008,4.0,9.566215e-08
10.405,30.008,5.0,1.307138e-10
10.405,30.008,6.0,1.940251e-12
10.405,30.008,7.0,5.72972e-13
10.405,30.008,8.0,6.038765e-13
10.405,30.008,9.0,3.142743e-13
10.405,30.008,10.0,2.97053e-13
10.405,30.008,11.0,3.040454e-13
10.405,30.008,12.0,4.547414e-13
10.405,30.008,13.0,6.153095e-13
10.405,30.008,14.0,2.35585e-11
10.405,30.008,15.0,8.040052e-13
10.405,30.008,16.0,3.945759e-11
10.405,30.008,17.0,1.12176e-10
10.405,30.008,18.0,4.619477e-10
10.405,30.008,19.0,2.667305e-12
10.405,30.008,20.0,1.220137e-12
10.405,30.008,21.0,2.312611e-13
10.405,30.008,22.0,2.147509e-13
10.405,30.008,23.0,2.222699e-13
10.405,30.008,24.0,2.199575e-13
10.405,30.008,25.0,2.980154e-13
10.405,30.008,26.0,7.075076e-13
10.405,30.008,27.0,5.899139e-12
10.405,30.008,28.0,4.401111e-10
10.405,30.008,29.0,2.723321e-12
10.405,30.008,30.0,1.582278e-12
10.405,30.008,31.0,3.638337e-12
10.405,30.008,32.0,3.142294e-10
10.405,30.008,33.0,7.640448e-13
10.405,30.008,34.0,2.30701e-12
10.405,30.008,35.0,4.503921e-13
10.405,30.008,36.0,1.098211e-12
10.405,30.008,37.0,2.830842e-13
10.405,30.008,38.0,3.634072e-13
10.405,30.008,39.0,3.519601e-13
10.405,30.008,40.0,5.415131e-12
10.405,30.008,41.0,2.164361e-13
10.405,30.008,42.0,1.888281e-13
10.405,30.008,43.0,2.17961e-13
10.405,30.008,44.0,3.122347e-12
10.405,30.008,45.0,1.827789e-13
10.405,30.008,46.0,1.922513e-13
10.405,30.008,47.0,2.652511e-13
10.405,30.008,48.0,3.402497e-13
10.405,30.008,49.0,2.311558e-13
10.405,30.008,50.0,1.974531e-13
10.405,30.008,51.0,2.247954e-13
10.405,30.008,52.0,2.075813e-13
10.405,30.008,53.0,2.125055e-13
10.405,30.008,54.0,1.900179e-13
10.405,30.008,55.0,1.87253e-13
10.405,30.008,56.0,1.806819e-13
10.405,30.008,57.0,1.910974e-13
10.405,30.008,58.0,1.998469e-13
10.405,30.008,59.0,1.79497e-13
10.405,30.008,60.0,1.710516e-13
10.405,30.008,61.0,1.641693e-13
10.405,30.008,62.0,1.658689e-13
10.405,30.008,63.0,2.077298e-13
10.405,30.008,64.0,4.753019e-13
10.405,30.008,65.0,2.318141e-13
10.405,30.008,66.0,3.567648e-13
10.405,30.008,67.0,1.733305e-13
10.405,30.008,68.0,1.797364e-13
10.405,30.008,69.0,1.808615e-13
10.405,30.008,70.0,1.787309e-13
10.405,30.008,71.0,2.371475e-13
10.405,30.008,72.0,1.848304e-13
10.405,30.008,73.0,2.220975e-13
10.405,30.008,74.0,1.664267e-13
10.405,30.008,75.0,2.193542e-13
10.405,30.008,76.0,1.677768e-13
10.405,30.008,77.0,1.837939e-13
10.405,30.008,78.0,1.855079e-13
10.405,30.008,79.0,1.836263e-13
10.405,30.008,80.0,2.052163e-13
10.405,30.008,81.0,1.856946e-13
10.405,30.008,82.0,2.27328e-13
10.405,30.008,83.0,1.821637e-13
10.405,30.008,84.0,2.543688e-13
10.405,30.008,85.0,1.783479e-13
10.405,30.008,86.0,1.823839e-13
10.405,30.008,87.0,1.58922e-13
10.405,30.008,88.0,1.900203e-13
10.405,30.008,89.0,1.941185e-13
10.405,30.008,90.0,1.654524e-13
10.405,30.008,91.0,1.736178e-13
10.405,30.008,92.0,1.788027e-13
10.405,30.008,93.0,2.162159e-13
10.405,30.008,94.0,1.953059e-13
